semantic_key,dataset,hop,task_type,classification,nl_question_byte_identical,nl_context_byte_identical,fs_query_byte_identical,fs_context_byte_identical,gold_answer_byte_identical
sem-v1.1-517440adacdca7352edcf1b079ff2be040e031cafcc7c1fc3b46975c822a52ed,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-518b51903ac4779cb76f1592f567264955d58aceea634de550aceb0a9d23cfac,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-51a6bcd7c8d0d2700d3b869671125b2dff7cd7634029ddf09b9860cd3240c659,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-51cf6464bf0b97fd45acda42944fb24ea1078dbb5051a7b167166cea28ef0015,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-51da72a2ac86c6ffc5ca48d66dfde61e630e50e3019e7de7bdb2a5cb661eff0c,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-51eb97d69caf49e3981b8dba2b16682ddc7f5c9c64d73341e46ca9c8f5c64c30,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-51f4494867b514d4f54fe3e3f0adc41d18b33eb7470447d59d9375cdd84dfb54,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-520b53804ef7936d042f96ed74b5124ba6325db39e77ec5178a8765b7cbd7ead,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-524726b39dfa3a8180fce669b8f6a1da7fd046cafa576443cc132428d6771660,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5247e47ea89990962e8060c7fd2c44c4d99ce1d74888c13a3acd3232448e5f85,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-526cb898a5a0ce6b73f33ddd4e50e704ba83a5c0143c753f2ab26e2d433898e1,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-52753b2bae2a399c541d38ba935019d5ff9fe71b36ad98a60964362cb8095a40,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-52763eed9bb80e7489cb805e9193ae5f054ab9e57dacb18be0ec7b7adf928822,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-52a1883f5b84f0cd167e37f335d3c073cdf1980739a1cb38bafd5170c37fafc8,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-52a43f1efa800295d50d9503335764d92287a7c8407b978972a1113f56fb6e4b,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-52b1a61d7c6c1c5340f290298e5378c3f41ccd61f5c3d16885b363fd56d7c04b,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-52cf149f7f5859e3595d93b6465306e56817a94dafe81b16407923d8a9d4cb4c,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-52db3bc61688e6a5ee475380bb092033e9f9cee9fd84cc604f35eeba340b40ac,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-52fcd71f0ef78754e5addf5914847c58e18fe566231523dda83fc547d3a5b6ba,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5303cdf3be71dfe227edf0b383e80c93ead1220b33b95c4c9bb7e7005d003e81,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-53135d9c020a67edecd463d4e01fb7babfba2a2ec8c7c3d62ed813479602876d,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-5316ef46d9a6311034f85420faa8a97b11bc5beeece24ee84863ed56d3d7452d,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5328263aadeef621c52273e3119f6baa4af775ccb668e5739252e30584f586db,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5355e0001c49db4624e133896c2235bec9659191875b15a39ac7497fdd1d22d4,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-53619dca0fa6ba3a2c5c036e5c99aea6baeefac3e58dd92a19784f7c12dde4c0,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5376a987a2ae1472be17e7b4334313dc836366b2aa563fc8675026050bf21ec5,Family,2hop,OEQA,retained,True,True,True,True,True
sem-v1.1-53862aef88bab239dbe34aa9f043c8f61ecea0ff1c22e9b2231e831c0013bbf8,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-538b27bb2696123d75097d58d0e0f9d90c742edf16f216daea6d7bdec70d93d9,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-53ab1681f98161793c3c108908a7781c0eee1967ae05105e223ed33d61607ba5,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-53aced08bebf7d13f1c29ccab2a489f0d3747cbaab37bdfee695250925da69ac,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-53b5e677356bd28867b3e6af52ae7e8de9ac4f229a836bfa3618b9cd06060413,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-53c7dc9fc294b4dddb314e5e8162d0fa44eb1be8f28ae760dfed1e8759318a0e,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-53f4f7a2efe57cbd11a017c3ed0bf121320d0bf8265318bb0b1b7da62a820808,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-53fde0002e5a4d86bf1545847f1cc0ebc4fb7815f2f757e11caee2164f98bc05,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5428f63520b3dad000c2cc7d56fa77449e12ad72b38d18615e7f1d2c1d75a1a1,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-543d0768f9938322058d5bf69398a5c86b5fe220a8079b5e5fe7000db0049c3e,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-543d2534cbb85dba1e5fadb4470f3c87369734702d659eaf143edadd4f347148,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-5455a93c33eee875740a30d69df7977cd0e2087b6df72237dfe13f51c57708a8,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-546456cdc03f24441deccd359fc73f545e2e93bb4f8d8be7712f5f7e6585b75d,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-546db1558cf9271587205d86c000e114a166b86934a8eccc1c4dcc87f8561ddd,Family,2hop,OEQA,retained,True,True,True,True,True
sem-v1.1-547a3bd7e787dc67cad5e3294c2a5ea3eae6ef5ea8d0382553d3676753207992,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-5482c603bdbcbfa2501923ff32da480409751f869970f1a8ce534129e5154db0,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-549602f741e3f30704b586b46c29121254b4ee60a87b97b77d90902693d81947,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-54a10bd163b4a57ca7378a20a430388e379c901177b2e31f1f7ff742fc3cc306,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-54ebe251301fb36e9bb2e469e42e717dfda71c82e26d280f113ea97b4b28520a,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-551620fbe613d9677d06e97f42255530486ff3c2cd10c259dc3ea8931d9bcf5d,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5571c2038fd83b629bf16a4850ea9705b22fbe722097b1a42646942b170c5d5f,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-55856a088b1e005d23cef2f037c49fc5d7b5631ab6069e336e458a790c52d11d,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-5589470ca43051265bc4094e45da5043041c4cb3613be47b1a609a29756fa800,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-5592230c8be358830fa627a34c3c3aae10e4e23324b1b7c68861a06e1b4c8ab0,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-55a237659e5ce66f13680d18c639ec6db67b2ce62959bdd032ab420446160608,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-55d3fd7ea3edc52ec66c1d0364cd7ff10f57ff55105bfcc1d6080ea5c5d14399,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-560305129130ff45f9e2e4b1de688652140099900450fadf5ec65961c9b0f56a,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-56539f5f49c43498880e981ed459ed0ffc19a345b6a83c454e2163784c576aca,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-566a7a05e5047255a752536e2d532a851d2e53a63f1e8903241c2b73e83c79eb,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-567e21119cdfc2f99cf04fb8048b4a179a3057a899032957c45a28846627e207,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-56827798268d32ce75150e6fcc27246055306ab6343871c85e1163429db32e5c,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5684e9981fea4a0d2996c49eb160428ba4e7af2381bc998b6dd09c4ce626b7d4,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-568c56fde665d7c86438498e7e7b56e2cd423682a4553f252cee6d1f65a36f03,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-56b216b62a12b4c46f516d6dd943777c3cac2456017cc46bf065a63292815b20,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-56ea585056cb38fdde7cc09f1b34bda6b7a6586411bc5d8cf2e8e04488d49e2c,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-56fb0b44d2112b53eb184cd1d8c3d55c8f61537f678240e7b87fe9c4b864dcf4,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-56fcd52eb050e48c3174fc9881c70d9e9fedfd45310d40c0ebd3f23afa7e4ebe,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-5700986f1c35f558137f2179417a3f6bce697652b1dab672d2cec1a1c66b2f30,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-5700e3d1dbce6e50d8bd22d73160e7ebc2bdc1d346618f24a19591290d0991d9,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-570f20af2086ace647af4ff7c44c92123792c1a58671aaf018defad0944fce8c,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5722de38d05de023e8d6a6de6e3ab5f409893591105dd65788c418ea0fd0dc0a,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-573f5025f6f56cef156b0f678bc01a793044d748bafea26949d8047353b03469,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-57574371ad033ef1f1e94478b863fd9c0b5975dd39118cdf670a28d7b7aedea8,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-575ff491ee7bedc547e800b8775ba57190fd2eaea154127aedbc682d39cd5964,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-57634e4d12514286d5668ea66a476cfe1b880a9f38a2c0471ef99026d7cf8300,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-577280a7a55cd6403583aed22207c344eb00272ffaa45ebf7aab5a453be7a76a,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-577ef2e44551e7d0e02798051c3cb867d5d4f91480f5e8d2721eb2946fbfeed9,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-57aeaaca20618cf690a3acc654970f1f829b089d4e35b0a3facbb947a8c56d0d,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-57f2861886d0fc5f27ca99ee514be4995923031506cd0f0f8ed1e34e1b53b367,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-5804326dd7c421d37140dbdcd29b02bdfb59bb7dac3cebb7d35ec6b8eafbdf8e,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-5822af3430dc5bb7c79c5df87febd766edc25150f34a16f08f29edf828757515,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-583b8584283793a135aab6730164091c266fa092b5d148f1616d94bf0ed0a5e8,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-584a8bd45c558c8b25fed332811ee0c2650444d16319ae06720839b7be576f91,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-584dd355c362dacd6f218038acc0c83b0056854ec64aeae83102fed00d30e5c0,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5867058d4d78677609df6fd7a69be20f8eac9b8d42b0fa2f97b02b24fd3ffb66,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-58962f3c93e056ac6292b4937ca3a637f82c6f45dc51e2a9e2bc35579aa94a0a,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-58ac6278b4953e2d414a87e3842768450c8c4e8acfdd5a4611e77c27338be4fe,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-58d87e4e7a02f9fe26ce4f0e4f0bf338199b38c4314220e2164ccf46cd8691d5,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-58ee93e3d6c3762030ba44eb7ae99cb4dbd2a89c46d55d9c6af99b86487779c9,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-58fd665bc91c1319c583c7dd4d35ab0126b8b5f63bf3780b5218d94b618f2388,Family,2hop,OEQA,retained,True,True,True,True,True
sem-v1.1-590985e9cb18b185f5e824400260b1bf0cdbd0df078b6688965886ef1aff5dcc,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-59210a4a5b6016f20e25859d8e8369bac5e7e65e2d3e87d3dceb71046be99fe3,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-593f3abe9698eaba6578ef7a1d082932171b1e9fc196d53b19d1c4ce5d367563,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-59557afadc7a607aa1c2471534cac7d25d00f92b6bd514b7dd473476c5275022,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-598389198f34c62505802df9d3b499c3450b098a074de1d284e66f156a05b552,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-598963a05cbe033518fea94e599d84d9102bb15349790869213b7ace9274d208,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-598f453e73c99e5f05777613014f1d25c09f9976e7b077864b225143ab3757ac,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-59a46cd8a4d982247ef6bd1ee926a3807bd293743e6166f3eb1e7d21a25029cc,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-59c795fcf48e3b429a59b85ac0345f4bb9322102c8b412dea8ac9e6f24b638d8,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-59d5aeebeaf2ded7dc6767b0a23f57a6614594563d7441627f138d6bcbce12c4,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-59ef82d0e44160183221f61cbca92476a6155a34e49dea85ba5dea79d979d29b,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-59f02fb1501bc06f0c75080b8d2fd069095bd7d16c26cb15ee1f4affa4f1d01e,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-59f5f746bc16d585190807015f2e9e1ab7ef7d5807c2fe12c1564df4334d4d18,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5a15ad989655f3e97629f6c9207a84763d29ac6e1c7455fada85d015dda86191,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-5a27c0a66857397b569359e0cde6f83970f19dcf4daa59a18aa319a1d8a344b5,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-5a32422dbd95c0fae1af7d2a90ae2ae381fdeb3bf48e7d4183ac969c864218b8,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-5a3ee1c6b48b42e99089d04ebdb1e52425fda47a2ca08c6cf0e1485ea770f568,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-5a642c71c98a11416ad6572daa7b69418aa830858ff0c0ee4a11015e6c482133,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5a7fd5d43bbd02a44a65295560561b03a97ba2b6ab0d814503e1034ee20eba82,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5a8703b320b83acefa1b8c797e5c17b0f6f7117780ccd0fc5e68bab1ba9ebb8a,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5a89bd8089f21880bdbbaaab67836804fdf4f1b5e883606cb1c05defb3ce2f7c,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5a91003484aa4c15c75913bc2c27595b13604a0f4afd1a10df3bbf0bc448f9f4,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5a917ca8eca5194ecf92171685f9150397551a52b304296a76979ed8a3e1412b,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5abda73758e5187f0b4b04aad17497b7d879958c6dfa9377617b311af17ada08,Family,2hop,OEQA,retained,True,True,True,True,True
sem-v1.1-5ac1d7fc2e8b7e4e2f6627fc8390c86c790c784597e2be47add7fb7d6b28abe1,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5b08ca06e56aa4b1e15b504d0809d36e6889b1bfada8825d1fced988aa48a734,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5b09b85c52ec21fbda3ee8508fc2a90c6ef9817e113ee07681db813c1369925d,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5b3f0ddd3da6d612fb2632588ccb26cd74d877370d0337d6d915f4fdd495f96e,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5b59c2b709d65077c95fae4b6437994c5ad4e228919794abcc85171554cde770,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5b7456e6a30dd819631dd3c443742d1fe9a1a0f7ad48963b5d6a1b467092b1f9,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5b85bbabb8fd1fcd043830f693d17f38e66d8cc56a4e3ff77f8015c38e53cb0e,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-5b89fd1bf6dc6259b466f1c5284ea927847e74b7fd24aac44f3aca0bf2277009,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-5bc783e845cb62c03d8e1b1b08b665f55f5670e5599807a66c5ebc40ec7dfe0c,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-5bc9cd2bf2a8416d17f12043c6f816a5e4472007bd2115487edbde84b5896b0a,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5bcbdfb4412c5293801e98c696a084e9358aa81173947f805bedf16e2563cf53,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-5bd0a11a8ce919cd2baada9ac3d315e9a491f31bc679d7cc120d69b0671fca88,Family,2hop,OEQA,retained,True,True,True,True,True
sem-v1.1-5be942275c61bb5ab09abcc35cebb5a1bd416c20e5139cdbfb4960d1aa3cf65c,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5bf2ca9deeff89692bd577f75513419ab70edfc6da7e4cad7224b5eb2b6b1b26,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5bf35a0b1e9ba4a7b3970c7e8e0b35f9e0c1af209807be63a1c6abb3f793082d,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5c1bfdf064ae84d80fa476bafabeb80d9601acad3e45e90f11247b45b95a224f,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5c1c15278df6ec9f54f3739558a68dc7867af44cff73120fa976b243ca4465b0,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-5c214a1353680a1eb25e80c473d3f9a2177604fbc5bbc56c855a37af5bfdb717,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5c2c7929d801feadd475d5a946694ebb47f484c1882b2c77567915306d262b49,Family,2hop,OEQA,retained,True,True,True,True,True
sem-v1.1-5c3082ac641da160afe1507be8e25dfaa221681432b9c7a935af2be08778b0d6,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-5c4c11a01c05bed587036a46cb60911448f0a46bc3de41d960d4dcd90a611746,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-5c5396ed2f90e243ce5e91ae02b829f9e58b3de89625c46a24c86a743883d808,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5c7f91039d3cea9498677fa122830f7a2d8d1a258b585a11624fedb54ea822c3,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5c8ec5abc10381a4c7b145e67b37efc777fc50f822e542bc24ec8e5dc852e416,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-5ccdc9a1cf2729028ccc74fc26a590a2ce260957a263adff2265009254afd126,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5ce030da45c7f1a6f555f762696b915b433a42fcf00db843bbce292a7535c2a2,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5d07eb24e7241c34918fdbf791a432b0305494c624bcac99669bee4f9f0b4104,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-5d1b76569a71371dc1b368d3a359987f33d8b21125379e76561c0717cfcea14d,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5d411f1e73e41dd593896ba47b14afc01edc48f6739eb0e079a8bba8786bae14,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-5d4f976fe2be31b6f7e8dcb0c63370e3609460be93f1d45e02fde6557f0c3144,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5d5639e9e884f195f92611ead2cdf456379617638fce650d09af7d6cd32ca520,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-5d612d82b317433b5ffd8b31d4f1e4cd0973a8c81e45c4bbdab0396de402c9a6,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5d65f0536957dcd3c32816ef421bf678cbba75fd7f7b848f82bcfe5ce47321e3,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-5d7e65b5e748a981c4075e380cb67ca2e14330e60e273b85d9b99e0cf728e901,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5dd0229d6202d580eb48d54c3d6f086496bf1940f1629c95c2cfdda6540a271f,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-5dd19bbf68964fd82356f207c6ab6eec3581f59f71e0e3914981f43c980944a9,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5ddd60c71f1f6825d349a8af2dc12171d714c67d1f3dd2f160054563392d3a90,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5ddf1659bb62f466e9005193c4b0e74f7b48014a28abc1f1301871c55f2d2d85,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5de7fc257e2d5d02abf08d1c819709507b9e296c73774a652faa022c4f6b62d3,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5df380e7a24e74c4e7d403e18d5de6c89a827dfd10cc5565c78365b1c36b4645,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5df4ae365a57dbcbbbe46a73ced9a567ecb6842ac78b3bc130ec1e2488d2364c,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-5e21f616840fbdd607823e1183f901d036489b6e25b309c86cd98918e7017f71,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-5e2ea70b1049006d875d7eb194616b0b781f2347702698f4df774152c0f6b12c,Family,2hop,OEQA,retained,True,True,True,True,True
sem-v1.1-5e3808660ac152b7b702ca89aad14187f73e420cf7a64a53b506de248af09a29,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5e3cc60e93742d0d554b4081a23072941c722a14beab42cc8596dedd2c2a2d45,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-5e48a1dfe1df568d855cc1782bc955d505c5e2ad7c3734782ed80c856031c37a,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5e4ad9923d314d1f78ea79e5766e8b7d319a3e49c94516f29261ded732ccad3d,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5e692bd1bd663fee5b4f1ce2f9c4062cc9da4d31a9339ee74c1b452ba61771fb,Family,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-5e75b4c3f65c920d04e4c31205258e561220483a52c90a1e7a37cb48b0853fc5,Family,2hop,OEQA,retained,True,True,True,True,True
sem-v1.1-5e83b46f6f252b9b723a9cf86105ce3de55a68fbcf048ff9113c5572eb249e46,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5ea13f176b7f33ae0e25a8cb943b3ebeda8cb7f5b8176a61bf958151f9144b97,Family,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-5edf3fceb459c628aaf8f65add2e9f01bd5832fb8e7624f3a3c3f740a12f45cd,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5ef22e89c3f2bb1f58f0b6f471ce719030c341b125426146a408bba5b66bace9,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5f0727aba7bae84b493ebad49273903e68e74637032e36f400c4ea9ae9c5f65e,Family,2hop,OEQA,retained,True,True,True,True,True
sem-v1.1-5f182c9db981d63ef439499e7c7afc6d0d85c2b76264d00a50df411999a3fd63,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5f2337851c7ee915a305f8a0a6dca133ac2ee707e1832012c251bea5fa9b4dc3,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5f25858df92cc8c6690b6530ec15b3774f18ea01d7ce225a321cf1a224cfe2d4,Family,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-5f3d65e069db33b15ca9884cbd98ce8f3a1b3269a6c0fccfa7cfa66d78d7983e,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5f4d80370210424cc4c43bbeb78f266a9b7cbf89efdd682c57f3bd13b1f42d38,Family,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5f4ff5725b9b32c5db2efce79c4b2f951c4a3c5ed47773debad3aa55b3d83626,Family,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5f79a63d738b789c3a8d3b1d3404351df40e4224286eaf74ca777afc489f5900,Family,2hop,OEQA,removed,False,False,False,False,False
