dataset,hop,task_type,sampling_group_key,raw_complexity,complexity_bin,abox_size,abox_bin,sampling_mode,selected
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_alexander_archer_1882"",""http://www.example.com/genealogy.owl#james_alexander_archer_1882"",""http://www.example.com/genealogy.owl#hasSister""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_alexander_archer_1882"",""http://www.example.com/genealogy.owl#james_alexander_archer_1882"",""http://www.example.com/genealogy.owl#isFatherOf""]",1,Low,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_alexander_archer_1882"",""http://www.example.com/genealogy.owl#james_alexander_archer_1882"",""http://www.example.com/genealogy.owl#isMalePartnerIn""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_alexander_archer_1882"",""http://www.example.com/genealogy.owl#james_alexander_archer_1882"",""http://www.example.com/genealogy.owl#isParentOf""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_alexander_archer_1882"",""http://www.example.com/genealogy.owl#james_alexander_archer_1882"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_alexander_bright_1921"",""http://www.example.com/genealogy.owl#james_alexander_bright_1921"",""http://www.example.com/genealogy.owl#hasBrother""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_alexander_bright_1921"",""http://www.example.com/genealogy.owl#james_alexander_bright_1921"",""http://www.example.com/genealogy.owl#hasFather""]",1,Low,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_alexander_bright_1921"",""http://www.example.com/genealogy.owl#james_alexander_bright_1921"",""http://www.example.com/genealogy.owl#hasParent""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_alexander_bright_1921"",""http://www.example.com/genealogy.owl#james_alexander_bright_1921"",""http://www.example.com/genealogy.owl#hasSister""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_alexander_bright_1921"",""http://www.example.com/genealogy.owl#james_alexander_bright_1921"",""http://www.example.com/genealogy.owl#isBrotherOf""]",1,Low,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_alexander_bright_1921"",""http://www.example.com/genealogy.owl#james_alexander_bright_1921"",""http://www.example.com/genealogy.owl#isSiblingOf""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_alexander_bright_1921"",""http://www.example.com/genealogy.owl#james_alexander_bright_1921"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1757"",""http://www.example.com/genealogy.owl#james_archer_1757"",""http://www.example.com/genealogy.owl#hasBrother""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1757"",""http://www.example.com/genealogy.owl#james_archer_1757"",""http://www.example.com/genealogy.owl#hasFather""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1757"",""http://www.example.com/genealogy.owl#james_archer_1757"",""http://www.example.com/genealogy.owl#hasMother""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1757"",""http://www.example.com/genealogy.owl#james_archer_1757"",""http://www.example.com/genealogy.owl#isBrotherOf""]",1,Low,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1757"",""http://www.example.com/genealogy.owl#james_archer_1757"",""http://www.example.com/genealogy.owl#isSiblingOf""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1757"",""http://www.example.com/genealogy.owl#james_archer_1757"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1840"",""http://www.example.com/genealogy.owl#james_archer_1840"",""http://www.example.com/genealogy.owl#hasFather""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1840"",""http://www.example.com/genealogy.owl#james_archer_1840"",""http://www.example.com/genealogy.owl#hasMother""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1840"",""http://www.example.com/genealogy.owl#james_archer_1840"",""http://www.example.com/genealogy.owl#hasSister""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1840"",""http://www.example.com/genealogy.owl#james_archer_1840"",""http://www.example.com/genealogy.owl#isBrotherOf""]",1,Low,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1840"",""http://www.example.com/genealogy.owl#james_archer_1840"",""http://www.example.com/genealogy.owl#isSiblingOf""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1840"",""http://www.example.com/genealogy.owl#james_archer_1840"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1887"",""http://www.example.com/genealogy.owl#james_archer_1887"",""http://www.example.com/genealogy.owl#hasFather""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1887"",""http://www.example.com/genealogy.owl#james_archer_1887"",""http://www.example.com/genealogy.owl#hasMother""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1887"",""http://www.example.com/genealogy.owl#james_archer_1887"",""http://www.example.com/genealogy.owl#hasSister""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1887"",""http://www.example.com/genealogy.owl#james_archer_1887"",""http://www.example.com/genealogy.owl#isBrotherOf""]",1,Low,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1887"",""http://www.example.com/genealogy.owl#james_archer_1887"",""http://www.example.com/genealogy.owl#isSiblingOf""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_archer_1887"",""http://www.example.com/genealogy.owl#james_archer_1887"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1761"",""http://www.example.com/genealogy.owl#james_bright_1761"",""http://www.example.com/genealogy.owl#isFatherOf""]",1,Low,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1761"",""http://www.example.com/genealogy.owl#james_bright_1761"",""http://www.example.com/genealogy.owl#isMalePartnerIn""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1761"",""http://www.example.com/genealogy.owl#james_bright_1761"",""http://www.example.com/genealogy.owl#isParentOf""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1761"",""http://www.example.com/genealogy.owl#james_bright_1761"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1787"",""http://www.example.com/genealogy.owl#james_bright_1787"",""http://www.example.com/genealogy.owl#hasFather""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1787"",""http://www.example.com/genealogy.owl#james_bright_1787"",""http://www.example.com/genealogy.owl#hasMother""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1787"",""http://www.example.com/genealogy.owl#james_bright_1787"",""http://www.example.com/genealogy.owl#isFatherOf""]",1,Low,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1787"",""http://www.example.com/genealogy.owl#james_bright_1787"",""http://www.example.com/genealogy.owl#isMalePartnerIn""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1787"",""http://www.example.com/genealogy.owl#james_bright_1787"",""http://www.example.com/genealogy.owl#isParentOf""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1787"",""http://www.example.com/genealogy.owl#james_bright_1787"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1809"",""http://www.example.com/genealogy.owl#james_bright_1809"",""http://www.example.com/genealogy.owl#hasFather""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1809"",""http://www.example.com/genealogy.owl#james_bright_1809"",""http://www.example.com/genealogy.owl#hasMother""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1809"",""http://www.example.com/genealogy.owl#james_bright_1809"",""http://www.example.com/genealogy.owl#isBrotherOf""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1809"",""http://www.example.com/genealogy.owl#james_bright_1809"",""http://www.example.com/genealogy.owl#isFatherOf""]",1,Low,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1809"",""http://www.example.com/genealogy.owl#james_bright_1809"",""http://www.example.com/genealogy.owl#isMalePartnerIn""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1809"",""http://www.example.com/genealogy.owl#james_bright_1809"",""http://www.example.com/genealogy.owl#isParentOf""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1809"",""http://www.example.com/genealogy.owl#james_bright_1809"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1839"",""http://www.example.com/genealogy.owl#james_bright_1839"",""http://www.example.com/genealogy.owl#hasBrother""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1839"",""http://www.example.com/genealogy.owl#james_bright_1839"",""http://www.example.com/genealogy.owl#hasFather""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1839"",""http://www.example.com/genealogy.owl#james_bright_1839"",""http://www.example.com/genealogy.owl#hasMother""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1839"",""http://www.example.com/genealogy.owl#james_bright_1839"",""http://www.example.com/genealogy.owl#hasSister""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1839"",""http://www.example.com/genealogy.owl#james_bright_1839"",""http://www.example.com/genealogy.owl#isFatherOf""]",1,Low,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1839"",""http://www.example.com/genealogy.owl#james_bright_1839"",""http://www.example.com/genealogy.owl#isMalePartnerIn""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1839"",""http://www.example.com/genealogy.owl#james_bright_1839"",""http://www.example.com/genealogy.owl#isParentOf""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1839"",""http://www.example.com/genealogy.owl#james_bright_1839"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1964"",""http://www.example.com/genealogy.owl#james_bright_1964"",""http://www.example.com/genealogy.owl#hasDaughter""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1964"",""http://www.example.com/genealogy.owl#james_bright_1964"",""http://www.example.com/genealogy.owl#hasFather""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1964"",""http://www.example.com/genealogy.owl#james_bright_1964"",""http://www.example.com/genealogy.owl#hasMother""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1964"",""http://www.example.com/genealogy.owl#james_bright_1964"",""http://www.example.com/genealogy.owl#hasSister""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1964"",""http://www.example.com/genealogy.owl#james_bright_1964"",""http://www.example.com/genealogy.owl#isBrotherOf""]",1,Low,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1964"",""http://www.example.com/genealogy.owl#james_bright_1964"",""http://www.example.com/genealogy.owl#isFatherOf""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1964"",""http://www.example.com/genealogy.owl#james_bright_1964"",""http://www.example.com/genealogy.owl#isSiblingOf""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_bright_1964"",""http://www.example.com/genealogy.owl#james_bright_1964"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_dickens_1774"",""http://www.example.com/genealogy.owl#james_dickens_1774"",""http://www.example.com/genealogy.owl#isFatherOf""]",1,Low,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_dickens_1774"",""http://www.example.com/genealogy.owl#james_dickens_1774"",""http://www.example.com/genealogy.owl#isMalePartnerIn""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_dickens_1774"",""http://www.example.com/genealogy.owl#james_dickens_1774"",""http://www.example.com/genealogy.owl#isParentOf""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_dickens_1774"",""http://www.example.com/genealogy.owl#james_dickens_1774"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_frank_hayden_bright_1891"",""http://www.example.com/genealogy.owl#james_frank_hayden_bright_1891"",""http://www.example.com/genealogy.owl#hasFather""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_frank_hayden_bright_1891"",""http://www.example.com/genealogy.owl#james_frank_hayden_bright_1891"",""http://www.example.com/genealogy.owl#hasMother""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_frank_hayden_bright_1891"",""http://www.example.com/genealogy.owl#james_frank_hayden_bright_1891"",""http://www.example.com/genealogy.owl#isBrotherOf""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_frank_hayden_bright_1891"",""http://www.example.com/genealogy.owl#james_frank_hayden_bright_1891"",""http://www.example.com/genealogy.owl#isFatherOf""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_frank_hayden_bright_1891"",""http://www.example.com/genealogy.owl#james_frank_hayden_bright_1891"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_hewett_1815"",""http://www.example.com/genealogy.owl#james_hewett_1815"",""http://www.example.com/genealogy.owl#isFatherOf""]",1,Low,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_hewett_1815"",""http://www.example.com/genealogy.owl#james_hewett_1815"",""http://www.example.com/genealogy.owl#isMalePartnerIn""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_hewett_1815"",""http://www.example.com/genealogy.owl#james_hewett_1815"",""http://www.example.com/genealogy.owl#isParentOf""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_hewett_1815"",""http://www.example.com/genealogy.owl#james_hewett_1815"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_hewett_1850"",""http://www.example.com/genealogy.owl#james_hewett_1850"",""http://www.example.com/genealogy.owl#hasFather""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_hewett_1850"",""http://www.example.com/genealogy.owl#james_hewett_1850"",""http://www.example.com/genealogy.owl#hasMother""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_hewett_1850"",""http://www.example.com/genealogy.owl#james_hewett_1850"",""http://www.example.com/genealogy.owl#isBrotherOf""]",1,Low,508,0,normal-stratified,True
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_hewett_1850"",""http://www.example.com/genealogy.owl#james_hewett_1850"",""http://www.example.com/genealogy.owl#isSiblingOf""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_hewett_1850"",""http://www.example.com/genealogy.owl#james_hewett_1850"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,508,0,normal-stratified,False
Family,1hop,BQA,"[""BQA"",""Family"",""1hop"",""Thing_james_hollinsworth_1804"",""http://www.example.com/genealogy.owl#james_hollinsworth_1804"",""http://www.example.com/genealogy.owl#hasFather""]",2,Medium,508,0,normal-stratified,True
