semantic_key,source_task_id,sampling_group_key,dataset,hop,root,normalized_query,gold_answer,task_type,answer_type,raw_complexity,complexity_bin,sampling_mode,abox_size,abox_bin,source_provenance_key,corrected_explanation_metadata,corrected_provenance_metadata,attribution_evidence,v1_membership,nl_question_sha256,nl_context_sha256,fs_query_sha256,fs_context_sha256,gold_answer_sha256
sem-v1.1-6a136438e4edde3266632724f323b88273e39c25af754cdcbd60d7105f0d51f2,1hop-Thing_edna_hostler_edna_hostler-edna_hostler-hasMother-MC,"[""OEQA"",""1hop-Thing_edna_hostler_edna_hostler-edna_hostler-hasMother""]",Family,1hop,Thing_edna_hostler,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#edna_hostler> <http://www.example.com/genealogy.owl#hasMother> ?x },charlotte_caroline_jane_bright_1894,OEQA,MC,1,Low,normal-stratified,508,0,oeqa-source-0810f6fdd51830469bb7377f6c4b30a7ee38798462610c270a4cb3d6329bb08a,"{""answer_count"": 1, ""complete_combination_count"": 1, ""complete_max_axiom_count"": 1, ""complete_max_distinct_primitive_type_count"": 1, ""complete_max_primitive_tag_count"": 1, ""complete_min_axiom_count"": 1, ""complete_min_distinct_primitive_type_count"": 1, ""complete_min_primitive_tag_count"": 1, ""distinct_primitive_reasoning_types"": [""D""], ""m_status"": ""never"", ""unique_semantic_union_count"": 1}","{""answers"": [{""answer"": ""charlotte_caroline_jane_bright_1894"", ""proof_count"": 1, ""source"": ""inferred.object""}]}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": false, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,c3e36d8f4fed4fad031f59f67e90f86c980dd1f99ce3f841132ff3a6eeab0c43,,aff8fcd9f7a6efc122596874f7e6c8a2902708c3d124e3c94758c475c481a8e8
sem-v1.1-6a1e0e99eee7a122aa6db147cfb96df07210147438e4d6947e0eef91a7f9c37c,1hop-UGCourse_U0C2D0UGC9_U0C2D0UGC9-U0C2D0UGC9-rdf:type-MC,"[""OEQA"",""1hop-UGCourse_U0C2D0UGC9_U0C2D0UGC9-U0C2D0UGC9-rdf:type""]",OWL2Bench,1hop,UGCourse_U0C2D0UGC9,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C2D0UGC9> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x },Course,OEQA,MC,2,Low,normal-stratified,10,17,oeqa-source-d705a179b236b4618a2f0a363fada14e9d34997143b723cdeab128a20b3e7758,"{""answer_count"": 1, ""complete_combination_count"": 10, ""complete_max_axiom_count"": 2, ""complete_max_distinct_primitive_type_count"": 2, ""complete_max_primitive_tag_count"": 2, ""complete_min_axiom_count"": 2, ""complete_min_distinct_primitive_type_count"": 2, ""complete_min_primitive_tag_count"": 2, ""distinct_primitive_reasoning_types"": [""D"", ""H"", ""R""], ""m_status"": ""never"", ""unique_semantic_union_count"": 10}","{""answers"": [{""answer"": ""Course"", ""proof_count"": 10, ""source"": ""inferred.object""}]}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": true, ""legacy_m_present"": false, ""new_nested_tag"": false}",retained,f45d3da40a68bfaa9be88a18049840a987999296feb7b36ea88ef5759c80a25c,d004b8fcfdbf90132b212d8e0eaa9c272b73f7cd4b39a6a87552f77a26797917,244ee1d6366d837323d3068a72295f6796982d33670d675944e9da76c9316a53,6f3403d1e62dd7932e8818ebcd5a59cba5a8c25f20618842bb57163eb699b02d,2096cefba06a32ba5c67955490d391a5a98442e61f63865f39659c25f52f2426
sem-v1.1-6a36629e9f7c6985d93e27d427aa4231d736a7210d7d4ccd74facc4c31ba02f7,1hop-Man_U0C1D0UGS33_U0C1D0UGS33-U0C1D0UGS33-hasSameHomeTownWith-MC,"[""OEQA"",""1hop-Man_U0C1D0UGS33_U0C1D0UGS33-U0C1D0UGS33-hasSameHomeTownWith""]",OWL2Bench,1hop,Man_U0C1D0UGS33,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D0UGS33> <http://www.example.com/genealogy.owl#hasSameHomeTownWith> ?x },U0C0D0OS9,OEQA,MC,2,Low,normal-stratified,19,35,oeqa-source-2c06d8a96fc12d7c978cebd9f21d8e7c158365bcc8526bc49d64f18446faa726,"{""answer_count"": 1, ""complete_combination_count"": 1, ""complete_max_axiom_count"": 2, ""complete_max_distinct_primitive_type_count"": 2, ""complete_max_primitive_tag_count"": 2, ""complete_min_axiom_count"": 2, ""complete_min_distinct_primitive_type_count"": 2, ""complete_min_primitive_tag_count"": 2, ""distinct_primitive_reasoning_types"": [""D"", ""S""], ""m_status"": ""never"", ""unique_semantic_union_count"": 1}","{""answers"": [{""answer"": ""U0C0D0OS9"", ""proof_count"": 1, ""source"": ""inferred.object""}]}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": true, ""legacy_m_present"": false, ""new_nested_tag"": false}",retained,a0b44f53d71040e50ceb7eea59915545516cb752caf1786d83772bf2d4ef2de3,094f792f6502883edeb5094e91cd527bd1f5a81b2429fe096ebb925f06c1f97d,b918e1f4f1af19361fae7457a052faffae14c215414c6023ea844b5cedf08099,acb9abd78ff70ec69c8f1723861322b1a35426f0683b694ec205678981dceaf9,febebed8c935e41996f3e758f6c61749a8cc6129eb0f19f3c8728cfe7352b547
sem-v1.1-6a3d699b473bf3c586f35692c7e9d7116fe4e9899551fc81200bb9f25b7433c6,1hop-Thing_john_steward_1802_john_steward_1802-john_steward_1802-isFatherOf-alfred_steward_1846-BIN,"[""BQA"",""Family"",""1hop"",""Thing_john_steward_1802"",""http://www.example.com/genealogy.owl#john_steward_1802"",""http://www.example.com/genealogy.owl#isFatherOf""]",Family,1hop,Thing_john_steward_1802,ASK WHERE { <http://www.example.com/genealogy.owl#john_steward_1802> <http://www.example.com/genealogy.owl#isFatherOf> <http://www.example.com/genealogy.owl#alfred_steward_1846> },TRUE,BQA,BIN,1,Low,normal-stratified,508,0,Thing_john_steward_1802||john_steward_1802|isFatherOf|alfred_steward_1846,"{""distinct_primitive_reasoning_types"": [""D""], ""m_status"": ""never"", ""maximum_axiom_count"": 1, ""maximum_primitive_tag_count"": 1, ""minimum_axiom_count"": 1, ""minimum_primitive_tag_count"": 1, ""proof_count"": 1}","{""inherited_by_negative"": false, ""positive_query"": ""ASK WHERE { <http://www.example.com/genealogy.owl#john_steward_1802> <http://www.example.com/genealogy.owl#isFatherOf> <http://www.example.com/genealogy.owl#alfred_steward_1846> }"", ""positive_task_id"": ""1hop-Thing_john_steward_1802_john_steward_1802-john_steward_1802-isFatherOf-alfred_steward_1846-BIN"", ""source_explanation_key"": ""Thing_john_steward_1802||john_steward_1802|isFatherOf|alfred_steward_1846""}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": false, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,b95345404bba39e4d158b0fef10d5aae6bed0a249f6d2242d26619ddaae0d61f,,dfe88090c5ed7ac2f32571f0fc822fda4d8cd281fc7138c7cd6db656f6e2d081
sem-v1.1-6a40c6891c44570cd361124c2d3fb7c67dee626daf7bba43a25b9d5bb540fc2f,1hop-NamedPizza_Cajun_110_Cajun_110-Cajun_110-hasTopping-MC,"[""OEQA"",""1hop-NamedPizza_Cajun_110_Cajun_110-Cajun_110-hasTopping""]",Pizza250,1hop,NamedPizza_Cajun_110,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Cajun_110> <http://www.example.com/genealogy.owl#hasTopping> ?x },MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; PeperonataTopping_dynamic_1; PrawnsTopping_dynamic_1; TobascoPepperSauce_dynamic_1; TomatoTopping_dynamic_1,OEQA,MC,6,High,normal-stratified,7,7,oeqa-source-1d4c83305710c592c993ce0e74c03f80bc4c1a1c3f6462fae38dbf741c00a356,"{""answer_count"": 6, ""complete_combination_count"": 1, ""complete_max_axiom_count"": 6, ""complete_max_distinct_primitive_type_count"": 1, ""complete_max_primitive_tag_count"": 6, ""complete_min_axiom_count"": 6, ""complete_min_distinct_primitive_type_count"": 1, ""complete_min_primitive_tag_count"": 6, ""distinct_primitive_reasoning_types"": [""D""], ""m_status"": ""never"", ""unique_semantic_union_count"": 1}","{""answers"": [{""answer"": ""MozzarellaTopping_dynamic_1"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""OnionTopping_dynamic_1"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""PeperonataTopping_dynamic_1"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""PrawnsTopping_dynamic_1"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""TobascoPepperSauce_dynamic_1"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""TomatoTopping_dynamic_1"", ""proof_count"": 1, ""source"": ""inferred.object""}]}","{""complete_answer_conjunction"": true, ""legacy_duplicate_semantic_tag_surplus"": false, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,161c236e3ec9a10ce7a712d4cd94cd99b4cdc316f0283158e00e8c49528bbdc5,,f50944cf443805da2b956a4f1185a6afed54e952bc2eee42cd12a1825e888ae3
sem-v1.1-6a435bec4c087fca59fb0608957228a40bb4c5e04d6c7a72c62c721e04d96990,2hop-Employee_Employee_4_Employee_4-Employee_4-hasDegreeFrom-Course_0-NEG-BIN,"[""BQA"",""OWL2Bench"",""2hop"",""Employee_Employee_4"",""http://www.example.com/genealogy.owl#Employee_4"",""http://www.example.com/genealogy.owl#hasDegreeFrom""]",OWL2Bench,2hop,Employee_Employee_4,ASK WHERE { <http://www.example.com/genealogy.owl#Employee_4> <http://www.example.com/genealogy.owl#hasDegreeFrom> <http://www.example.com/genealogy.owl#Course_0> },FALSE,BQA,BIN,2,Medium,normal-stratified,32,2,Employee_Employee_4||Employee_4|hasDegreeFrom|University_8,"{""distinct_primitive_reasoning_types"": [""D"", ""H""], ""m_status"": ""never"", ""maximum_axiom_count"": 2, ""maximum_primitive_tag_count"": 2, ""minimum_axiom_count"": 2, ""minimum_primitive_tag_count"": 2, ""proof_count"": 1}","{""inherited_by_negative"": true, ""positive_query"": ""ASK WHERE { <http://www.example.com/genealogy.owl#Employee_4> <http://www.example.com/genealogy.owl#hasDegreeFrom> <http://www.example.com/genealogy.owl#University_8> }"", ""positive_task_id"": ""2hop-Employee_Employee_4_Employee_4-Employee_4-hasDegreeFrom-University_8-BIN"", ""source_explanation_key"": ""Employee_Employee_4||Employee_4|hasDegreeFrom|University_8""}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": true, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,00e99d6402036b3e68ee3b67ce8b9387b628fd4c288171dba5e3e9b661e0baba,,4e523a5ae5b4636c75901b79fafbd3912e41dc7987414e688b09d4b436ff22b3
sem-v1.1-6a476c6b9f4dff494f8a15837bb4b761f940c4b835abc14f77f2acc615eaf443,2hop-Thing_clare_bright_1966_clare_bright_1966-clare_bright_1966-hasMother-diana_pool-BIN,"[""BQA"",""Family"",""2hop"",""Thing_clare_bright_1966"",""http://www.example.com/genealogy.owl#clare_bright_1966"",""http://www.example.com/genealogy.owl#hasMother""]",Family,2hop,Thing_clare_bright_1966,ASK WHERE { <http://www.example.com/genealogy.owl#clare_bright_1966> <http://www.example.com/genealogy.owl#hasMother> <http://www.example.com/genealogy.owl#diana_pool> },TRUE,BQA,BIN,2,Medium,normal-stratified,508,0,Thing_clare_bright_1966||clare_bright_1966|hasMother|diana_pool,"{""distinct_primitive_reasoning_types"": [""D"", ""I""], ""m_status"": ""never"", ""maximum_axiom_count"": 2, ""maximum_primitive_tag_count"": 2, ""minimum_axiom_count"": 2, ""minimum_primitive_tag_count"": 2, ""proof_count"": 1}","{""inherited_by_negative"": false, ""positive_query"": ""ASK WHERE { <http://www.example.com/genealogy.owl#clare_bright_1966> <http://www.example.com/genealogy.owl#hasMother> <http://www.example.com/genealogy.owl#diana_pool> }"", ""positive_task_id"": ""2hop-Thing_clare_bright_1966_clare_bright_1966-clare_bright_1966-hasMother-diana_pool-BIN"", ""source_explanation_key"": ""Thing_clare_bright_1966||clare_bright_1966|hasMother|diana_pool""}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": true, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,65169b3b78336270337b6bc60ab1f3fe90f57bacdfd982c5c68753e3c51dda83,,dfe88090c5ed7ac2f32571f0fc822fda4d8cd281fc7138c7cd6db656f6e2d081
sem-v1.1-6a48e3ff2f44f84f25e24c6142d2ac9df4cc91fbaffd8cca15d4fd7c8d4766c9,2hop-Woman_U0C0D0UGS31_U0C0D0UGS31-U0C0D0UGS31-rdf:type-Student-BIN,"[""BQA"",""OWL2Bench"",""2hop"",""Woman_U0C0D0UGS31"",""http://www.example.com/genealogy.owl#U0C0D0UGS31"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",OWL2Bench,2hop,Woman_U0C0D0UGS31,ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGS31> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Student> },TRUE,BQA,BIN,2,Medium,normal-stratified,273,19,Woman_U0C0D0UGS31||U0C0D0UGS31|rdf:type|Student,"{""distinct_primitive_reasoning_types"": [""D"", ""H"", ""R""], ""m_status"": ""selection-dependent"", ""maximum_axiom_count"": 3, ""maximum_primitive_tag_count"": 3, ""minimum_axiom_count"": 2, ""minimum_primitive_tag_count"": 2, ""proof_count"": 4}","{""inherited_by_negative"": false, ""positive_query"": ""ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGS31> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Student> }"", ""positive_task_id"": ""2hop-Woman_U0C0D0UGS31_U0C0D0UGS31-U0C0D0UGS31-rdf:type-Student-BIN"", ""source_explanation_key"": ""Woman_U0C0D0UGS31||U0C0D0UGS31|rdf:type|Student""}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": true, ""legacy_m_present"": true, ""new_nested_tag"": false}",new,,,86d7deb5036d3c1886c05380789b8ba87b06441eef6152f86b89151ee7f2f4ef,,dfe88090c5ed7ac2f32571f0fc822fda4d8cd281fc7138c7cd6db656f6e2d081
sem-v1.1-6a5494d2b8d22b384798ae51af9670376cec1aeab1617e1859ebc5d28706af53,1hop-Thing_ada_steward_1871_ada_steward_1871-ada_steward_1871-isSisterOf-MC,"[""OEQA"",""1hop-Thing_ada_steward_1871_ada_steward_1871-ada_steward_1871-isSisterOf""]",Family,1hop,Thing_ada_steward_1871,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#ada_steward_1871> <http://www.example.com/genealogy.owl#isSisterOf> ?x },john_tacey_steward_1873; mary_ellen_steward_1855,OEQA,MC,3,Low,normal-stratified,508,0,oeqa-source-bfb85ce57a7f35deeb99a41b7749ae24b585abaad7aac1e4078ed9573a0ce5f3,"{""answer_count"": 2, ""complete_combination_count"": 1, ""complete_max_axiom_count"": 3, ""complete_max_distinct_primitive_type_count"": 2, ""complete_max_primitive_tag_count"": 3, ""complete_min_axiom_count"": 3, ""complete_min_distinct_primitive_type_count"": 2, ""complete_min_primitive_tag_count"": 3, ""distinct_primitive_reasoning_types"": [""D"", ""I""], ""m_status"": ""never"", ""unique_semantic_union_count"": 1}","{""answers"": [{""answer"": ""john_tacey_steward_1873"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""mary_ellen_steward_1855"", ""proof_count"": 1, ""source"": ""inferred.object""}]}","{""complete_answer_conjunction"": true, ""legacy_duplicate_semantic_tag_surplus"": true, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,e2d107bf781b00ba071efcb1eec2826168af86afc0b63803ee78e0f8e192394d,,82fad41fe9a6c9d706fbcb7827f7c75449560de4a7b65d099fdda100405319e3
sem-v1.1-6a54aefc5c6609a53e60ad2afe3f18fbce0cf12a032f2693fbd9683b14b6d0d6,1hop-Article_P16_P16-P16-hasAuthor-MC,"[""OEQA"",""1hop-Article_P16_P16-P16-hasAuthor""]",OWL2Bench,1hop,Article_P16,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#P16> <http://www.example.com/genealogy.owl#hasAuthor> ?x },U0C0D1VP0; U0C0D2VP0; U0C3D0AssocP3; U0C4D2UGS7,OEQA,MC,4,Medium,normal-stratified,5,7,oeqa-source-d5d7735c56e37b346bde302160041442ded3418188faf5b88ca4b41c271fc88a,"{""answer_count"": 4, ""complete_combination_count"": 1, ""complete_max_axiom_count"": 4, ""complete_max_distinct_primitive_type_count"": 1, ""complete_max_primitive_tag_count"": 4, ""complete_min_axiom_count"": 4, ""complete_min_distinct_primitive_type_count"": 1, ""complete_min_primitive_tag_count"": 4, ""distinct_primitive_reasoning_types"": [""D""], ""m_status"": ""never"", ""unique_semantic_union_count"": 1}","{""answers"": [{""answer"": ""U0C0D1VP0"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""U0C0D2VP0"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""U0C3D0AssocP3"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""U0C4D2UGS7"", ""proof_count"": 1, ""source"": ""inferred.object""}]}","{""complete_answer_conjunction"": true, ""legacy_duplicate_semantic_tag_surplus"": false, ""legacy_m_present"": false, ""new_nested_tag"": false}",retained,74cbd5853c5022cd8d13870d0de5bc52017a02cb9cc7e5d58300f2b45065e723,bdb8ad15b5d84dfb3a0e37a51bccbeaacf490bc987bcbb66cb83f0ba0a351674,0b4dc02f0425b7caca039a80a264612b148792b461f920f14736b6694b6b1928,155118a43f3d4fac7c2d1b3f71d4e9b8a4cb0c5be64d2e874caab801f6e10d20,f3f0d161bc2364c0c42607342e864436fee816f523eb0c6fa07fe6ba731b3548
sem-v1.1-6a5c0fc5aeb37cf993258b8ba3e462d7dbb315c55c3233080d7cf5cbf19b7477,2hop-Thing_paul_archer_1950_paul_archer_1950-paul_archer_1950-isBrotherOf-MC,"[""OEQA"",""2hop-Thing_paul_archer_1950_paul_archer_1950-paul_archer_1950-isBrotherOf""]",Family,2hop,Thing_paul_archer_1950,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#paul_archer_1950> <http://www.example.com/genealogy.owl#isBrotherOf> ?x },clare_archer_1957,OEQA,MC,2,Low,normal-stratified,508,0,oeqa-source-e42cfeba70c3127d8abf9f6b7b06c20de2f9155ce9260f450d2d16105813422a,"{""answer_count"": 1, ""complete_combination_count"": 1, ""complete_max_axiom_count"": 2, ""complete_max_distinct_primitive_type_count"": 2, ""complete_max_primitive_tag_count"": 2, ""complete_min_axiom_count"": 2, ""complete_min_distinct_primitive_type_count"": 2, ""complete_min_primitive_tag_count"": 2, ""distinct_primitive_reasoning_types"": [""D"", ""I""], ""m_status"": ""never"", ""unique_semantic_union_count"": 1}","{""answers"": [{""answer"": ""clare_archer_1957"", ""proof_count"": 1, ""source"": ""inferred.object""}]}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": true, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,6f4b005abb94ee29185c9f3eddafc69c1ac2eb02a0a91ad62e30330319913b5c,,31c4e13e0774f1bc01835317fe565c8ac99d6a3433598c16f1548dd31321927c
sem-v1.1-6a733a330b61638e473f2367e4deb0187377a41d29b29023513778b121e1fdf2,1hop-NamedPizza_American_19_American_19-American_19-hasIngredient-MozzarellaTopping_dynamic_1-BIN,"[""BQA"",""Pizza100"",""1hop"",""NamedPizza_American_19"",""http://www.example.com/genealogy.owl#American_19"",""http://www.example.com/genealogy.owl#hasIngredient""]",Pizza100,1hop,NamedPizza_American_19,ASK WHERE { <http://www.example.com/genealogy.owl#American_19> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> },TRUE,BQA,BIN,2,Medium,normal-stratified,4,1,NamedPizza_American_19||American_19|hasIngredient|MozzarellaTopping_dynamic_1,"{""distinct_primitive_reasoning_types"": [""D"", ""H""], ""m_status"": ""never"", ""maximum_axiom_count"": 2, ""maximum_primitive_tag_count"": 2, ""minimum_axiom_count"": 2, ""minimum_primitive_tag_count"": 2, ""proof_count"": 1}","{""inherited_by_negative"": false, ""positive_query"": ""ASK WHERE { <http://www.example.com/genealogy.owl#American_19> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#MozzarellaTopping_dynamic_1> }"", ""positive_task_id"": ""1hop-NamedPizza_American_19_American_19-American_19-hasIngredient-MozzarellaTopping_dynamic_1-BIN"", ""source_explanation_key"": ""NamedPizza_American_19||American_19|hasIngredient|MozzarellaTopping_dynamic_1""}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": true, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,8be393b7b230d657c3cf28df6c216480ec432403a457849f15676b22a17abb8d,,dfe88090c5ed7ac2f32571f0fc822fda4d8cd281fc7138c7cd6db656f6e2d081
sem-v1.1-6a744afcf667448f9e065670e63c2eba2a1bbc35cdf694232f8e5bf0f79867f3,2hop-Woman_U0C1D2UGS8_U0C1D2UGS8-U0C1D2UGS8-isStudentOf-AbstractPainting-NEG-BIN,"[""BQA"",""OWL2Bench"",""2hop"",""Woman_U0C1D2UGS8"",""http://www.example.com/genealogy.owl#U0C1D2UGS8"",""http://www.example.com/genealogy.owl#isStudentOf""]",OWL2Bench,2hop,Woman_U0C1D2UGS8,ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS8> <http://www.example.com/genealogy.owl#isStudentOf> <http://www.example.com/genealogy.owl#AbstractPainting> },FALSE,BQA,BIN,2,Medium,normal-stratified,297,21,Woman_U0C1D2UGS8||U0C1D2UGS8|isStudentOf|U0C1D2,"{""distinct_primitive_reasoning_types"": [""D"", ""H""], ""m_status"": ""never"", ""maximum_axiom_count"": 2, ""maximum_primitive_tag_count"": 2, ""minimum_axiom_count"": 2, ""minimum_primitive_tag_count"": 2, ""proof_count"": 1}","{""inherited_by_negative"": true, ""positive_query"": ""ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS8> <http://www.example.com/genealogy.owl#isStudentOf> <http://www.example.com/genealogy.owl#U0C1D2> }"", ""positive_task_id"": ""2hop-Woman_U0C1D2UGS8_U0C1D2UGS8-U0C1D2UGS8-isStudentOf-U0C1D2-BIN"", ""source_explanation_key"": ""Woman_U0C1D2UGS8||U0C1D2UGS8|isStudentOf|U0C1D2""}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": true, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,bfcd4f2b94ddc6c7cbf319e0ebd9ea8c3ddf43149edd300b47c4f644716e779c,,4e523a5ae5b4636c75901b79fafbd3912e41dc7987414e688b09d4b436ff22b3
sem-v1.1-6a7bab53459fe9a061629b16da3a83538016f92c7c4915982d952f3ed9ef894b,1hop-Woman_U0C1D0UGS9_U0C1D0UGS9-U0C1D0UGS9-isAdvisedBy-U0C1D0FP1-BIN,"[""BQA"",""OWL2Bench"",""1hop"",""Woman_U0C1D0UGS9"",""http://www.example.com/genealogy.owl#U0C1D0UGS9"",""http://www.example.com/genealogy.owl#isAdvisedBy""]",OWL2Bench,1hop,Woman_U0C1D0UGS9,ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D0UGS9> <http://www.example.com/genealogy.owl#isAdvisedBy> <http://www.example.com/genealogy.owl#U0C1D0FP1> },TRUE,BQA,BIN,1,Low,normal-stratified,13,23,Woman_U0C1D0UGS9||U0C1D0UGS9|isAdvisedBy|U0C1D0FP1,"{""distinct_primitive_reasoning_types"": [""D""], ""m_status"": ""never"", ""maximum_axiom_count"": 1, ""maximum_primitive_tag_count"": 1, ""minimum_axiom_count"": 1, ""minimum_primitive_tag_count"": 1, ""proof_count"": 1}","{""inherited_by_negative"": false, ""positive_query"": ""ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D0UGS9> <http://www.example.com/genealogy.owl#isAdvisedBy> <http://www.example.com/genealogy.owl#U0C1D0FP1> }"", ""positive_task_id"": ""1hop-Woman_U0C1D0UGS9_U0C1D0UGS9-U0C1D0UGS9-isAdvisedBy-U0C1D0FP1-BIN"", ""source_explanation_key"": ""Woman_U0C1D0UGS9||U0C1D0UGS9|isAdvisedBy|U0C1D0FP1""}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": false, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,28a54a9f86539f34f00ff0a1e293f62c17565e81b1f79cda0cea9a112aeb2550,,dfe88090c5ed7ac2f32571f0fc822fda4d8cd281fc7138c7cd6db656f6e2d081
