task_id,representation,model,input_hash,source_path,source_file_sha256,source_legacy_task_id,source_response_column,response_sha256,parsed_answer,parsed_confidence,parse_status,provenance_status
500,NL,Qwen3-30B-A3B-Instruct,378c80faf7131b816eceece95502bff2ac40abac5be71f0f48b5b546f77629cb,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_james_stafford_1779_james_stafford_1779-james_stafford_1779-isMalePartnerIn-m167-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,e023c3edd687a15afdd1c1f85f8ccae8d384514997b6f45401a92859d7ba0179,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
500,FS,GPT-5 mini,1fe25efe952ac09ab2a57420ac9147c7ac47e8b92ce536a89dace009e6fde2a4,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,f25b61dfe97e660e91976d7e820a774492e352796a3b8a66047d2e2cfb713f2f,1hop-Thing_james_stafford_1779_james_stafford_1779-james_stafford_1779-isMalePartnerIn-m167-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
500,FS,Gemini 2.5 Flash-Lite,1fe25efe952ac09ab2a57420ac9147c7ac47e8b92ce536a89dace009e6fde2a4,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_james_stafford_1779_james_stafford_1779-james_stafford_1779-isMalePartnerIn-m167-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
500,FS,Qwen3-30B-A3B-Instruct,1fe25efe952ac09ab2a57420ac9147c7ac47e8b92ce536a89dace009e6fde2a4,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_james_stafford_1779_james_stafford_1779-james_stafford_1779-isMalePartnerIn-m167-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
501,NL,GPT-5 mini,11f9e0c9bee126718471b3952e9ea20418c961affd218c4f030c683efa1cc66c,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,5a1e64044a89dd8856abb08c353053748687f46fb51a4f6e1ada99f78665edc6,1hop-Thing_james_stafford_1779_james_stafford_1779-james_stafford_1779-isParentOf-ada_rachel_heath_1868-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,3d8a222384e6ae14759a5f41f5bb17ac051c79207244afb9393682526b758465,FALSE,0.95,requested_schema_conformant,exact model and exact evaluated input hash
501,NL,Gemini 2.5 Flash-Lite,11f9e0c9bee126718471b3952e9ea20418c961affd218c4f030c683efa1cc66c,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_james_stafford_1779_james_stafford_1779-james_stafford_1779-isParentOf-ada_rachel_heath_1868-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
501,NL,Qwen3-30B-A3B-Instruct,11f9e0c9bee126718471b3952e9ea20418c961affd218c4f030c683efa1cc66c,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_james_stafford_1779_james_stafford_1779-james_stafford_1779-isParentOf-ada_rachel_heath_1868-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,7eeb827fad386e54e5e37b38fc196bd477c93b6e45e55a3fb55b8766da5f276c,FALSE,0.95,requested_schema_conformant,exact model and exact evaluated input hash
501,FS,GPT-5 mini,a2c4f3165097cce9d4253bfdce5f841058f087fab84079a3ba91ed8171dcf2df,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,f25b61dfe97e660e91976d7e820a774492e352796a3b8a66047d2e2cfb713f2f,1hop-Thing_james_stafford_1779_james_stafford_1779-james_stafford_1779-isParentOf-ada_rachel_heath_1868-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
501,FS,Gemini 2.5 Flash-Lite,a2c4f3165097cce9d4253bfdce5f841058f087fab84079a3ba91ed8171dcf2df,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_james_stafford_1779_james_stafford_1779-james_stafford_1779-isParentOf-ada_rachel_heath_1868-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
501,FS,Qwen3-30B-A3B-Instruct,a2c4f3165097cce9d4253bfdce5f841058f087fab84079a3ba91ed8171dcf2df,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_james_stafford_1779_james_stafford_1779-james_stafford_1779-isParentOf-ada_rachel_heath_1868-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
508,NL,GPT-5 mini,ce0a9927c196c3330182c1f3e0d8a8fd78bd0db452d8c16e7580a8e7261550c1,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,5a1e64044a89dd8856abb08c353053748687f46fb51a4f6e1ada99f78665edc6,1hop-Thing_james_stafford_1803_james_stafford_1803-james_stafford_1803-isSiblingOf-john_hewson_stafford_1811-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
508,NL,Gemini 2.5 Flash-Lite,ce0a9927c196c3330182c1f3e0d8a8fd78bd0db452d8c16e7580a8e7261550c1,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_james_stafford_1803_james_stafford_1803-james_stafford_1803-isSiblingOf-john_hewson_stafford_1811-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
508,NL,Qwen3-30B-A3B-Instruct,ce0a9927c196c3330182c1f3e0d8a8fd78bd0db452d8c16e7580a8e7261550c1,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_james_stafford_1803_james_stafford_1803-james_stafford_1803-isSiblingOf-john_hewson_stafford_1811-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
508,FS,GPT-5 mini,c4f6d09b189dce91028ae4ea2de4979a2ce0657ccad20dc86de96a1c7d19dd39,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,f25b61dfe97e660e91976d7e820a774492e352796a3b8a66047d2e2cfb713f2f,1hop-Thing_james_stafford_1803_james_stafford_1803-james_stafford_1803-isSiblingOf-john_hewson_stafford_1811-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
508,FS,Gemini 2.5 Flash-Lite,c4f6d09b189dce91028ae4ea2de4979a2ce0657ccad20dc86de96a1c7d19dd39,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_james_stafford_1803_james_stafford_1803-james_stafford_1803-isSiblingOf-john_hewson_stafford_1811-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
508,FS,Qwen3-30B-A3B-Instruct,c4f6d09b189dce91028ae4ea2de4979a2ce0657ccad20dc86de96a1c7d19dd39,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_james_stafford_1803_james_stafford_1803-james_stafford_1803-isSiblingOf-john_hewson_stafford_1811-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
511,NL,GPT-5 mini,0cc433cda3bacdbc1b241f753b6d7576d67b26ac978cdb749f204bfadcfdbca0,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,5a1e64044a89dd8856abb08c353053748687f46fb51a4f6e1ada99f78665edc6,1hop-Thing_james_steward_1830_james_steward_1830-james_steward_1830-rdf:type-Ancestor-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,3c7ee0cf300d458d023ea3cf5c3e35fe97d16ac3bb4802581e6304fd65c42a28,FALSE,0.9,requested_schema_conformant,exact model and exact evaluated input hash
511,NL,Gemini 2.5 Flash-Lite,0cc433cda3bacdbc1b241f753b6d7576d67b26ac978cdb749f204bfadcfdbca0,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_james_steward_1830_james_steward_1830-james_steward_1830-rdf:type-Ancestor-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
511,NL,Qwen3-30B-A3B-Instruct,0cc433cda3bacdbc1b241f753b6d7576d67b26ac978cdb749f204bfadcfdbca0,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_james_steward_1830_james_steward_1830-james_steward_1830-rdf:type-Ancestor-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,e023c3edd687a15afdd1c1f85f8ccae8d384514997b6f45401a92859d7ba0179,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
511,FS,GPT-5 mini,1a0f12ce42c1a497944d477d93c1d54ae5982e474e8a57b8fcc7107e2823a4a9,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,f25b61dfe97e660e91976d7e820a774492e352796a3b8a66047d2e2cfb713f2f,1hop-Thing_james_steward_1830_james_steward_1830-james_steward_1830-rdf:type-Ancestor-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
511,FS,Gemini 2.5 Flash-Lite,1a0f12ce42c1a497944d477d93c1d54ae5982e474e8a57b8fcc7107e2823a4a9,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_james_steward_1830_james_steward_1830-james_steward_1830-rdf:type-Ancestor-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
511,FS,Qwen3-30B-A3B-Instruct,1a0f12ce42c1a497944d477d93c1d54ae5982e474e8a57b8fcc7107e2823a4a9,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_james_steward_1830_james_steward_1830-james_steward_1830-rdf:type-Ancestor-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
513,NL,GPT-5 mini,93a5ea301d34cb8d6e2bb376b45bdaad8b035e6dca7a3d852efc300940dd4406,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,5a1e64044a89dd8856abb08c353053748687f46fb51a4f6e1ada99f78665edc6,1hop-Thing_james_tubb_1809_james_tubb_1809-james_tubb_1809-hasBrother-ada_rachel_heath_1868-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
513,NL,Gemini 2.5 Flash-Lite,93a5ea301d34cb8d6e2bb376b45bdaad8b035e6dca7a3d852efc300940dd4406,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_james_tubb_1809_james_tubb_1809-james_tubb_1809-hasBrother-ada_rachel_heath_1868-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
513,NL,Qwen3-30B-A3B-Instruct,93a5ea301d34cb8d6e2bb376b45bdaad8b035e6dca7a3d852efc300940dd4406,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_james_tubb_1809_james_tubb_1809-james_tubb_1809-hasBrother-ada_rachel_heath_1868-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,7eeb827fad386e54e5e37b38fc196bd477c93b6e45e55a3fb55b8766da5f276c,FALSE,0.95,requested_schema_conformant,exact model and exact evaluated input hash
513,FS,GPT-5 mini,b9e364f902149e6d542d7eef142a9a0e480c17369e8438ee98b16785cafeafad,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,f25b61dfe97e660e91976d7e820a774492e352796a3b8a66047d2e2cfb713f2f,1hop-Thing_james_tubb_1809_james_tubb_1809-james_tubb_1809-hasBrother-ada_rachel_heath_1868-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
513,FS,Gemini 2.5 Flash-Lite,b9e364f902149e6d542d7eef142a9a0e480c17369e8438ee98b16785cafeafad,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_james_tubb_1809_james_tubb_1809-james_tubb_1809-hasBrother-ada_rachel_heath_1868-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
513,FS,Qwen3-30B-A3B-Instruct,b9e364f902149e6d542d7eef142a9a0e480c17369e8438ee98b16785cafeafad,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_james_tubb_1809_james_tubb_1809-james_tubb_1809-hasBrother-ada_rachel_heath_1868-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
516,NL,GPT-5 mini,9e79f8cafae693db31705456da0f0af75ff58f744c56700dd95c7cc835ed520d,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,5a1e64044a89dd8856abb08c353053748687f46fb51a4f6e1ada99f78665edc6,1hop-Thing_james_tubb_1809_james_tubb_1809-james_tubb_1809-hasSister-mary_tubb_1814-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
516,NL,Gemini 2.5 Flash-Lite,9e79f8cafae693db31705456da0f0af75ff58f744c56700dd95c7cc835ed520d,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_james_tubb_1809_james_tubb_1809-james_tubb_1809-hasSister-mary_tubb_1814-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
516,NL,Qwen3-30B-A3B-Instruct,9e79f8cafae693db31705456da0f0af75ff58f744c56700dd95c7cc835ed520d,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_james_tubb_1809_james_tubb_1809-james_tubb_1809-hasSister-mary_tubb_1814-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,3d8c33250ffc701277a46a858f5590e593ee3d7b33ae5d1d9d1c5328372c3407,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
516,FS,GPT-5 mini,16e45b53e11ef8b3441e7d23f2c9fa2fe486ef36889965502c214abe7127f6c0,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,f25b61dfe97e660e91976d7e820a774492e352796a3b8a66047d2e2cfb713f2f,1hop-Thing_james_tubb_1809_james_tubb_1809-james_tubb_1809-hasSister-mary_tubb_1814-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
516,FS,Gemini 2.5 Flash-Lite,16e45b53e11ef8b3441e7d23f2c9fa2fe486ef36889965502c214abe7127f6c0,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_james_tubb_1809_james_tubb_1809-james_tubb_1809-hasSister-mary_tubb_1814-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
516,FS,Qwen3-30B-A3B-Instruct,16e45b53e11ef8b3441e7d23f2c9fa2fe486ef36889965502c214abe7127f6c0,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,e0b38a79407706d2a2662c60a47f4c1102bb4589499fd58554af8508abac73c8,1hop-Thing_james_tubb_1809_james_tubb_1809-james_tubb_1809-hasSister-mary_tubb_1814-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
526,NL,GPT-5 mini,f53901459547e7eeb6f4937f399e79e47dbe70c315067f85243ef8f077491855,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,5a1e64044a89dd8856abb08c353053748687f46fb51a4f6e1ada99f78665edc6,1hop-Thing_james_whitfield_1848_james_whitfield_1848-james_whitfield_1848-hasBrother-george_whitfield_1865-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
526,NL,Gemini 2.5 Flash-Lite,f53901459547e7eeb6f4937f399e79e47dbe70c315067f85243ef8f077491855,data/output/final_benchmark_llm_results/FamilyOWL_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,6aab9761f0f3532e0419388a58d5a004b1bffacff230ca721f85e5d14bf05159,1hop-Thing_james_whitfield_1848_james_whitfield_1848-james_whitfield_1848-hasBrother-george_whitfield_1865-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
