task_id,representation,input_hash,gold_semantics
502,AR,7ba6b2f0028ec2f4ad926101c7446af0def3691b05bc88e49403317c88fbc65b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
503,NL,756cb228fd3910bdc020e96470448a6c2bdd5815ddcc8352d2379e08414ca99b,"{""answer"":""FALSE"",""task_group"":""BQA""}"
503,FS,10f9bba32fce8ebf9f9f9426f74e58d082145c7640414487829148b4bdfd3c8b,"{""answer"":""FALSE"",""task_group"":""BQA""}"
503,AR,a210ef5e3a584820df2e497543d622a26e932bff577cf5e0f6aadb571f3d1fc5,"{""answer"":""FALSE"",""task_group"":""BQA""}"
504,NL,1f1fd85a1926c5fdcae8cc24e7d3083dfe9da56e26a757320f2321c8b3bb0e8a,"{""answer"":""TRUE"",""task_group"":""BQA""}"
504,FS,8059b4f3d2e63122d15cf0b409aab78e69b202e42543d69dbd3e442461bfeed1,"{""answer"":""TRUE"",""task_group"":""BQA""}"
504,AR,48983e917db16bbbec7105f2d32dcccd9e9b25366df1e98f7eebd75961c0cf5b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
505,NL,2caa592376d257e04a6ac64f4f801480b41d136779cf5400e7efc4e6cf542651,"{""answer"":""FALSE"",""task_group"":""BQA""}"
505,FS,c521be0384ce1325890d6f881febd14e15ce9aed7b51633f4fa6b953abf36dc9,"{""answer"":""FALSE"",""task_group"":""BQA""}"
505,AR,b600841a5f9627650a0dd597bcd3f50f5300b63914dcc53add735ef6af2e4264,"{""answer"":""FALSE"",""task_group"":""BQA""}"
506,NL,d7171ba7ac53039f4ec153eac3fd1f72bb8b48d6ab4ac4ec75cd4c3948658bcb,"{""answer"":""TRUE"",""task_group"":""BQA""}"
506,FS,327799967453b4e88d0b752fa58b5aa5ae8dec8a4d81031278865970a383e5bf,"{""answer"":""TRUE"",""task_group"":""BQA""}"
506,AR,a01fb2f4f8b69913098202e6c42e2128fc937d4f6e8a4bf92f5bf2001ebe4add,"{""answer"":""TRUE"",""task_group"":""BQA""}"
507,NL,5e2da05955e26fc03351c1cbdaea9db1b73bd07034e793d56e5cb007791558f2,"{""answer"":""FALSE"",""task_group"":""BQA""}"
507,FS,06146cd6ffbe5147b2936d640e4fe20462bc0246a2a51d92c5cc7aed5504e694,"{""answer"":""FALSE"",""task_group"":""BQA""}"
507,AR,2080034d9fa571509b4b67f68d3211f7f91916890faec64d1851dadc424cbeb1,"{""answer"":""FALSE"",""task_group"":""BQA""}"
508,NL,9ad7307f1020c7ca1dbcc62d5f0c8d099200cf840712ffadd7e824eb14f75aad,"{""answer"":""TRUE"",""task_group"":""BQA""}"
508,FS,c4f6d09b189dce91028ae4ea2de4979a2ce0657ccad20dc86de96a1c7d19dd39,"{""answer"":""TRUE"",""task_group"":""BQA""}"
508,AR,7ff5e7503136d609d5eed64ab84f52abcf590fd8bcc10e61e1a8d1028a652e16,"{""answer"":""TRUE"",""task_group"":""BQA""}"
509,NL,43f3f9337621da9bba4515092461a7133a79f27d77ed5b38f2800e2190497276,"{""answer"":""FALSE"",""task_group"":""BQA""}"
509,FS,0e7e592f18b15d22b5f796ceed6746b2abba64f74754c7a3839032e371d9fa71,"{""answer"":""FALSE"",""task_group"":""BQA""}"
509,AR,fa4265029f9af8419d2a581e18eb949fe5fe61f9ca9e016f43eb4f6dc7f12e00,"{""answer"":""FALSE"",""task_group"":""BQA""}"
510,NL,c57f22814517efc0bfc6a04d70e10ba3118e5262d37f686d4d8c9fc5620846b6,"{""answer"":""TRUE"",""task_group"":""BQA""}"
510,FS,6afb164cd033f73431ebf86a3300a09bfe8335b0dc9f7d220150bd0b4603f009,"{""answer"":""TRUE"",""task_group"":""BQA""}"
510,AR,819caf102c2ecf9c81d0526cf6ef4fdef569e43dae171cc943e6803b08a2db0f,"{""answer"":""TRUE"",""task_group"":""BQA""}"
511,NL,392145dc3699592dd249a07aeec447ba186194778b2991c2c13b484f82517553,"{""answer"":""FALSE"",""task_group"":""BQA""}"
511,FS,1a0f12ce42c1a497944d477d93c1d54ae5982e474e8a57b8fcc7107e2823a4a9,"{""answer"":""FALSE"",""task_group"":""BQA""}"
511,AR,9e2e2d4067ca80f6dd75b698668b257367b778e0188652209f9ddb90fe10f233,"{""answer"":""FALSE"",""task_group"":""BQA""}"
512,NL,f51b6be840560fea0605976d35f48b9c2d328c1a2c487bef6882c8b6fc81a9e1,"{""answer"":""TRUE"",""task_group"":""BQA""}"
512,FS,374a0061bb3d695ae8d473e7f0276cb449744f0982df110edc8c34a1caacafe6,"{""answer"":""TRUE"",""task_group"":""BQA""}"
512,AR,257d84d4af9412ed5a5a07158373a2d547c41887ce25e5054a3343aecc10f2d6,"{""answer"":""TRUE"",""task_group"":""BQA""}"
513,NL,c8a0f2a1e19170659c4c3d36c4e9a5dbe916cd10c2e7d14eeedb84f2f29c6da1,"{""answer"":""FALSE"",""task_group"":""BQA""}"
513,FS,b9e364f902149e6d542d7eef142a9a0e480c17369e8438ee98b16785cafeafad,"{""answer"":""FALSE"",""task_group"":""BQA""}"
513,AR,caf1964b6fabe18ab2336de292570be28a6a65022f86f7065cfd2421a766540f,"{""answer"":""FALSE"",""task_group"":""BQA""}"
514,NL,7265e7c950b3ec6b73caba4d84bf90af13b0d69a65a06bf295ecb49c05544b53,"{""answer"":""TRUE"",""task_group"":""BQA""}"
514,FS,419afc8a05a397fbae744c3fa1614789026059cc2cad9f4af8448e1f9fe3243c,"{""answer"":""TRUE"",""task_group"":""BQA""}"
514,AR,48ca9875007c94383cf562d95204337d81f275f25c16e5c2bfd09d5403745bc4,"{""answer"":""TRUE"",""task_group"":""BQA""}"
515,NL,c65604144a6255b10a54efcf643984f0ce915f09345f80667f6f8e6bcb33f07b,"{""answer"":""FALSE"",""task_group"":""BQA""}"
515,FS,d716e174042120926f0bfcb840121217de472d82539018920fcd76121fe045c5,"{""answer"":""FALSE"",""task_group"":""BQA""}"
515,AR,b6b202156721fbf2cf06275ab906ee482bf59d0cc369e09ae577f34fb0f367f8,"{""answer"":""FALSE"",""task_group"":""BQA""}"
516,NL,877767b40d03bd9c8a4e6908ad7d22e035c52322dd8e38a03adf9ed03818d600,"{""answer"":""TRUE"",""task_group"":""BQA""}"
516,FS,16e45b53e11ef8b3441e7d23f2c9fa2fe486ef36889965502c214abe7127f6c0,"{""answer"":""TRUE"",""task_group"":""BQA""}"
516,AR,7b09c7c2243eadbd85998057b5f022844dc24b47d06b6b41d09b546fa9291a78,"{""answer"":""TRUE"",""task_group"":""BQA""}"
517,NL,aa21d1fc9bab047ea870465a3e689ef36c7fe32436a77d4f1ea85c474a1c85d2,"{""answer"":""FALSE"",""task_group"":""BQA""}"
517,FS,931dbc6fa3eb42a6fdba37f906eed14d50355c03acaed9ea4a4c86f1d77193e1,"{""answer"":""FALSE"",""task_group"":""BQA""}"
517,AR,9d0b1203b1e4fbd8a529d77f9c03c2cc5ac23eff9249dab689e9518a572f57b3,"{""answer"":""FALSE"",""task_group"":""BQA""}"
518,NL,9531b2268b73eb9edc672743830ad7cd09170ea4105fc8fbdee66326059b89ba,"{""answer"":""TRUE"",""task_group"":""BQA""}"
518,FS,dde03486e3fa64b11a880dd85c7e88eb932737226ee88db825a6f0891788fe2a,"{""answer"":""TRUE"",""task_group"":""BQA""}"
518,AR,4af25f30f5889a5525fcf01053f85abe9dbba004b6f37e3f3f3f7f9885e9e740,"{""answer"":""TRUE"",""task_group"":""BQA""}"
519,NL,dfaa52b536535f94d4a73d4cf983f6ec5adb763dc2b6f535c9b00e56100b38bf,"{""answer"":""FALSE"",""task_group"":""BQA""}"
519,FS,c6e8bcf4cb41443ad4240b416f2dd51c2d621b8276f65a6f7c9bbe2fc26f627f,"{""answer"":""FALSE"",""task_group"":""BQA""}"
519,AR,8aebe387cab4f79c023d3b8daca818bab8fef66c88da6d0a1cd88784c8afda32,"{""answer"":""FALSE"",""task_group"":""BQA""}"
520,NL,8b25e0f3472bfb9ef41fa05f757a060b78af1ee75e194f8fbd1c9b1f0bce3d9e,"{""answer"":""TRUE"",""task_group"":""BQA""}"
520,FS,0dac59b88c95d8d7b8dbd9444a957559fbcf68574113dc4e2dbdd4779d3448a4,"{""answer"":""TRUE"",""task_group"":""BQA""}"
520,AR,f5ebe1d0db6896477cd12c52d1d5056638251e18b4a5d2780471dfc70caf4f81,"{""answer"":""TRUE"",""task_group"":""BQA""}"
521,NL,2ff5bdfb4ca286f65bae9acffeca1eb3b37106644bbce95f6ea6b152c1794653,"{""answer"":""FALSE"",""task_group"":""BQA""}"
521,FS,b4cae15eae94d44a9e7e19838e696146f966fe5d8cadbada59b5b8e5d7beff6e,"{""answer"":""FALSE"",""task_group"":""BQA""}"
521,AR,6e30fa88da050b8fcad2f05cb9d41c46e7032ff677745395adb469cd923cbe29,"{""answer"":""FALSE"",""task_group"":""BQA""}"
522,NL,3f3757799e90ec759eb8fbc518c9075b6fd5709ed26759be341faac5552a6e0f,"{""answer"":""TRUE"",""task_group"":""BQA""}"
522,FS,696dba32ca3655095a4ebe2fc5eca103d1de0c1124137d1161a60f6f0adf6e27,"{""answer"":""TRUE"",""task_group"":""BQA""}"
522,AR,8c31b80c138855198e5984a01233e64f72d7b4d851a8cc6dfa8df4e1d46c084b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
523,NL,6171accc5cf794cc33a3567f54bfa4aeddd2d6369c4530dae5156d83b57336f2,"{""answer"":""FALSE"",""task_group"":""BQA""}"
523,FS,df817c7f7afccd46535975349a749dfb181245afa697cda3a7b411cec831d1c0,"{""answer"":""FALSE"",""task_group"":""BQA""}"
523,AR,38228737377dae853ac4358a3df28f1db2a714af4505dd1b067842a766798f12,"{""answer"":""FALSE"",""task_group"":""BQA""}"
524,NL,0e6aa3e8adfc5a861323fb41eb04e51996b74baa03d99e428e34e66b23b5f89b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
524,FS,bd38a2c48ed1343f3a534d9b48d2cfd82e5c6c87f271d1ed94dab8e672179a93,"{""answer"":""TRUE"",""task_group"":""BQA""}"
524,AR,1124fe7bdca3d5c6d2483c7306f8b618a5bc50d9d4052fb04304f26d26dac2d3,"{""answer"":""TRUE"",""task_group"":""BQA""}"
525,NL,a2a44ccf676fb19af332fa4a2f6cb75e87f895281ca5eab03fbd083ccbb35d96,"{""answer"":""FALSE"",""task_group"":""BQA""}"
525,FS,63c2f5c33664f727404aa76ba47bbbb805dbd0b71028a012bf622b6e665a968b,"{""answer"":""FALSE"",""task_group"":""BQA""}"
525,AR,96e2342c2feaabe7a799fae0bb8f00cabc88fefd41c294525d58c8441e9524ac,"{""answer"":""FALSE"",""task_group"":""BQA""}"
526,NL,8ebd77010e8fcce0f56a8f83a6f9a49e5d9896ecfbb9173508b55957521d058a,"{""answer"":""TRUE"",""task_group"":""BQA""}"
526,FS,3ba85d14ce9dddfe954e5d5360d2695fca00a87f01c8f03e6d0f924414e90893,"{""answer"":""TRUE"",""task_group"":""BQA""}"
526,AR,67c157fe3822cb8cfc3cfd70658c5b0bbe7f4d9b7d889ffe8cbe8f894249a5bd,"{""answer"":""TRUE"",""task_group"":""BQA""}"
527,NL,c0a476baaf632060673fce18df7a8cc8b2c2a9a2d2b488d5f4be4b9f84a986d8,"{""answer"":""FALSE"",""task_group"":""BQA""}"
527,FS,7ed733ba89d643ac874bd747fbfec9e8336f6e0e34ba260e554f33e4d7bddd0b,"{""answer"":""FALSE"",""task_group"":""BQA""}"
527,AR,d9f29d830d0eb36264c56011dd3c9960ee0fcdfebd3e047e2e1528fd5a857a33,"{""answer"":""FALSE"",""task_group"":""BQA""}"
528,NL,632a4300b7bd49b7a1b0f26871e95b2cd782ad8b017a4fe0d59e765e53e879f8,"{""answer"":""TRUE"",""task_group"":""BQA""}"
528,FS,34c882bce2676f716125739243c417344ba66a65eb2937454c21ccc5e96af290,"{""answer"":""TRUE"",""task_group"":""BQA""}"
528,AR,bed2f1ab1c7a07a852cd2f9345ee751deb5f9e91fa68cc5818d0358887f0e745,"{""answer"":""TRUE"",""task_group"":""BQA""}"
529,NL,e3671591fa0488c0ca5adc61c00ace0551ea21b4762cb1d3533b848c9c953c48,"{""answer"":""FALSE"",""task_group"":""BQA""}"
529,FS,82d2c51985e1f9cc9bb85f35ce7ecbdf9f340ab61ea203da4ce5730cb2715e6c,"{""answer"":""FALSE"",""task_group"":""BQA""}"
529,AR,96026d135283b33430d2382de7f44a4aff243265f2740227890e2cac8a1156cf,"{""answer"":""FALSE"",""task_group"":""BQA""}"
530,NL,c187892d69d49fe94f0d95122567611630555dd71053cbb1c2900b6b4b6cf535,"{""answer"":""TRUE"",""task_group"":""BQA""}"
530,FS,8daf955d38636be0e5f2577ec384cb1fdccb88908a459423523858ebf035ce1a,"{""answer"":""TRUE"",""task_group"":""BQA""}"
530,AR,cca50390c57a713111493aff3cc43ec3fcb35e34292bd8eb25fb69248113f073,"{""answer"":""TRUE"",""task_group"":""BQA""}"
531,NL,67978d839d541cd0511331831d78d590d26276752ca39b819e1b7cc14c88a83d,"{""answer"":""FALSE"",""task_group"":""BQA""}"
531,FS,e022ce9ecf196edb3974461625c961c94577929e9c8672444d9420cf07423042,"{""answer"":""FALSE"",""task_group"":""BQA""}"
531,AR,80b59c09c80f10ccf84e28e6699e920b8d11a9795a792981fb623e778f94a0cd,"{""answer"":""FALSE"",""task_group"":""BQA""}"
532,NL,b8407946a0ff1211ec34d463069c53d672bcf0bdae81ccb36a7b8dc601f291b5,"{""answer"":""TRUE"",""task_group"":""BQA""}"
532,FS,cc9bfff85474389cb32471142468ecfcaf0ea60e865c9f0d551c11a2f8657f4a,"{""answer"":""TRUE"",""task_group"":""BQA""}"
532,AR,f1b772bc248481842864dee71a879edd5b9dbe2004c1e448245d1de896962297,"{""answer"":""TRUE"",""task_group"":""BQA""}"
533,NL,fa699834dcd67e7af43dc76063612d52163861612cdf7304e9fc3a188b26cbef,"{""answer"":""FALSE"",""task_group"":""BQA""}"
533,FS,10aab01b22f9af5bbf09dca7af937079236b4514ab37f25ac057e13c0a960c65,"{""answer"":""FALSE"",""task_group"":""BQA""}"
533,AR,7b78bd520652f5eefb8379b84dc106f0998e4e04d9044fc86311d47c31f9c569,"{""answer"":""FALSE"",""task_group"":""BQA""}"
534,NL,2b3c90920df1e6e5d46af8976b208957504559796d76aa06a780f1f328dba531,"{""answer"":""TRUE"",""task_group"":""BQA""}"
534,FS,d8699e51edae7a296e70c840874076e6ea20df7e356a8b383f9c6aebc4b288b3,"{""answer"":""TRUE"",""task_group"":""BQA""}"
534,AR,bb8bdbb869f438c9607138f950662214440f6efcb52473e0c4d3b5234af0ef4f,"{""answer"":""TRUE"",""task_group"":""BQA""}"
535,NL,44af27a127170eb6ed6c6c0c1fa7c77b08ac2211406333bc9ccef4c1f8dbe3aa,"{""answer"":""FALSE"",""task_group"":""BQA""}"
535,FS,9b7a1e530d3d2605bf6b725fada1b8b57841528c7800563bfdee6915ad827233,"{""answer"":""FALSE"",""task_group"":""BQA""}"
535,AR,db6343fc34dff1acde13fb6588e4ffa144d1a307aa183e56ce8c348d254ce3d9,"{""answer"":""FALSE"",""task_group"":""BQA""}"
536,NL,e6c04a5cac515957c87b8ae6741f59184e54f1cbb5ec7e4d6fa0fcf2f25ba264,"{""answer"":""TRUE"",""task_group"":""BQA""}"
536,FS,5502222aba88ea6d26c6f6b564a3544745b37b1956092a057c5eaa5d67ec88e2,"{""answer"":""TRUE"",""task_group"":""BQA""}"
536,AR,29ae1dec4f85c67c85441cf15c7ae4775f7b2f519c3ae12b6ab9a607dd2b97ff,"{""answer"":""TRUE"",""task_group"":""BQA""}"
537,NL,5993eca0d29dc8b1cefcc8ebc7998904c801ae0645c01f33ad002fb83d9b2e4b,"{""answer"":""FALSE"",""task_group"":""BQA""}"
537,FS,03628501c90f483309a7199ea28ac9496f097f8e0efc8255916dc77013326650,"{""answer"":""FALSE"",""task_group"":""BQA""}"
537,AR,8dd80a29bf7b26f24400eeacea5c05e3cdd7123d024a18ba00f32428ef131b09,"{""answer"":""FALSE"",""task_group"":""BQA""}"
538,NL,3fc391709430df068182bb0c6612e912d2cd3988efa93ba9e3bd6f947eff4eba,"{""answer"":""TRUE"",""task_group"":""BQA""}"
538,FS,763ffc7298e7c00545388e6a8e4aa47abdce39828321bc0d89be57056363e892,"{""answer"":""TRUE"",""task_group"":""BQA""}"
538,AR,4e0be2a519bc93a9cf0a6a25874f1c6349304c35833eef069e154ffa3da1a010,"{""answer"":""TRUE"",""task_group"":""BQA""}"
539,NL,743402f0e3033b5a01cdbb8e5633304c7c8bfd9137b6e50234a22c96369b6b60,"{""answer"":""FALSE"",""task_group"":""BQA""}"
539,FS,8bbaaa74d019e7f3e8b3ede61a2817754e987f2b3c3f1bf2ba7ff3aa00fcd404,"{""answer"":""FALSE"",""task_group"":""BQA""}"
539,AR,40126292c45a18c22d162980b95ed14fe585a84092257add8c83d0cd3a59fa40,"{""answer"":""FALSE"",""task_group"":""BQA""}"
540,NL,c5b7a1d46bfc0216a464f8ac06292cb87d594267083cc0c8592eb9243014357c,"{""answer"":""TRUE"",""task_group"":""BQA""}"
540,FS,7f45ba181de6bd6c09f65d66d50ec7c0af5f7f5dddfe938803dd949bbae20ac6,"{""answer"":""TRUE"",""task_group"":""BQA""}"
540,AR,d3b38e974920954029209d55c376a58b5d744750c851e524179c41706181913c,"{""answer"":""TRUE"",""task_group"":""BQA""}"
541,NL,6f102ae397cc81201f70e0705e3a3c332b26d77ec3ccf20956828cd907462ad7,"{""answer"":""FALSE"",""task_group"":""BQA""}"
541,FS,2a7a20179e2c628d448201849e229b4ccbb5f46c2bd14b3598afad818b51b51f,"{""answer"":""FALSE"",""task_group"":""BQA""}"
541,AR,58eb441d2155d5e5621c7fa5e3ab805f1388a8f894dcd48df4f7d009971e1e25,"{""answer"":""FALSE"",""task_group"":""BQA""}"
542,NL,7d5149e97da9921b11a4944d37c8ff3a4aac24534dfb2f79bee728fcbe1b70e6,"{""answer"":""TRUE"",""task_group"":""BQA""}"
542,FS,34f96850a6e274738b2e399b285acbfbda7485f916e0c57d1183512af1f9a767,"{""answer"":""TRUE"",""task_group"":""BQA""}"
542,AR,adfd6c830af04df053f2b994c5e84cac62cf90036f30ad2dfbf79b28cfb80802,"{""answer"":""TRUE"",""task_group"":""BQA""}"
543,NL,ac4965c7053f839b43c64544d77fb869077bddae273b0b0dad68eccf55408314,"{""answer"":""FALSE"",""task_group"":""BQA""}"
543,FS,9c180407334aaddbf2135c4225ff8db4ee5a336335924f9593ac6b92d285d8a9,"{""answer"":""FALSE"",""task_group"":""BQA""}"
543,AR,4d01970acec2ae44e95bc0dacf7d31ff85c39d316c9cf14a0a55e3a235e858f1,"{""answer"":""FALSE"",""task_group"":""BQA""}"
544,NL,8f05229140f436be1e9f97021fed41295e788244c492bbd6d10144a16b51fbf2,"{""answer"":""TRUE"",""task_group"":""BQA""}"
544,FS,6df0e4b14edaa37fe6bc66d1d61af06e6f4f60b8ae38ece3bb611569fbf980d8,"{""answer"":""TRUE"",""task_group"":""BQA""}"
544,AR,b5141a42fdce0e6846874e1ef249c8e16e617805f06420d60985f43325088565,"{""answer"":""TRUE"",""task_group"":""BQA""}"
545,NL,88ef1d361ec19460618511e28c5f065a0412f793679bfcc52ce85747c6921f40,"{""answer"":""FALSE"",""task_group"":""BQA""}"
545,FS,ecac8f7ed46c3be822eb273c937fa496f682c31280c801a567e4a5f7bc8b81cb,"{""answer"":""FALSE"",""task_group"":""BQA""}"
545,AR,03722b641b91cf773d83d58c7b6373e56421f70dbdb1c90a4ccb7a04d77fa5f8,"{""answer"":""FALSE"",""task_group"":""BQA""}"
546,NL,5a22caa635bc1d8d5979771c01f9b004894a1e1879ed2b66f4075a29dd63cc68,"{""answer"":""TRUE"",""task_group"":""BQA""}"
546,FS,0123cb7253da4d01fa27b237c84a15fdbbd0328b2b7e4927800b20f95631d3f4,"{""answer"":""TRUE"",""task_group"":""BQA""}"
546,AR,0090236526a44e35af8d8c3883ff82c744879709b2da3bdbde60f8dbf16aa8a4,"{""answer"":""TRUE"",""task_group"":""BQA""}"
547,NL,9693280c615ec5e76e25f57740d062bc723ee9d9aace43162c8d38273b3de3cc,"{""answer"":""FALSE"",""task_group"":""BQA""}"
547,FS,3344f004853017601bee00ed5ae6130a5ffc45e487927fc43c70c0c3e0b6e239,"{""answer"":""FALSE"",""task_group"":""BQA""}"
547,AR,ff15d1503fdb5c33de4c0764e91779364176ea9bc3adb40aabf1c9397d9f3d74,"{""answer"":""FALSE"",""task_group"":""BQA""}"
548,NL,94812026d214879853ad0e05d033669c707dcd6715d85a6612b1444515af5e62,"{""answer"":""TRUE"",""task_group"":""BQA""}"
548,FS,36c01960bb860618c3fdef0c88ea8be091a78a1bd4f74a5a7aaf4b1b78cd4e4c,"{""answer"":""TRUE"",""task_group"":""BQA""}"
548,AR,bd485cbbf8a89e6f89c0c7348565725676c9f852dd329afbf04df0f7730e6b3d,"{""answer"":""TRUE"",""task_group"":""BQA""}"
549,NL,0d06317d9aca84cea7006daf1e7755e88409ddfec88e35952ced5d8e9a575344,"{""answer"":""FALSE"",""task_group"":""BQA""}"
549,FS,b9d3706e6d99636a1420d89b4e0ab096e3c9e0dfec07041877b3d6e952f1c02b,"{""answer"":""FALSE"",""task_group"":""BQA""}"
549,AR,f40958fc31035c0caa69a18d59514fd9adf74674bf4155704eeb37481716eff5,"{""answer"":""FALSE"",""task_group"":""BQA""}"
550,NL,efd69ce3ac8b088f06b0ae135d203c6dcc99c472d4ca3db3a599566bee74d717,"{""answer"":""TRUE"",""task_group"":""BQA""}"
550,FS,4b555d23c4055171206eeb769902aa2149a11f2382ab82e127a1143704a5dd4e,"{""answer"":""TRUE"",""task_group"":""BQA""}"
550,AR,156a729a9912dde1421302b62d7c66b6d38eabba6458a80b5bb85b203076c9fe,"{""answer"":""TRUE"",""task_group"":""BQA""}"
551,NL,c656f45e94e14b89c11edae7c8113836907bec7aa6460fd9173f30979e1e56a7,"{""answer"":""FALSE"",""task_group"":""BQA""}"
551,FS,993483fc6f87dbc39f0dfbd8a4a88b1ee2d8a9d090ad3a0e79dbce16192a0300,"{""answer"":""FALSE"",""task_group"":""BQA""}"
551,AR,9a553c091867fabaa847ca28010e59e6b3402a3d940984cf426d436c5cfc8552,"{""answer"":""FALSE"",""task_group"":""BQA""}"
552,NL,a824854a8f3d695c4fff597dee6aecebe8949d8808abc233a816b0be195e07e9,"{""answer"":""TRUE"",""task_group"":""BQA""}"
552,FS,f21e32d87ee8d75829e0f8e11fcb7b3d0112e9be3fcd42e863202a191fac2092,"{""answer"":""TRUE"",""task_group"":""BQA""}"
552,AR,2cbd993b4037a70e43f8895f11c37fce763330b69a7e43cc6aea282662cf3705,"{""answer"":""TRUE"",""task_group"":""BQA""}"
553,NL,6d7f58671af7144fb55756be986534661f5a205f010928693643df9003a59505,"{""answer"":""FALSE"",""task_group"":""BQA""}"
553,FS,7050f389174266ee20d450b738afe743972f502df04c21d6faf09c1b904da76a,"{""answer"":""FALSE"",""task_group"":""BQA""}"
553,AR,91ed26cd8a0b0db0ece7e871cd6dd72f1d4d29d3f2a2e238462e6d5c4ac31950,"{""answer"":""FALSE"",""task_group"":""BQA""}"
554,NL,6e070e12abf8de535727d3394c13512766458c4c6b6c6d6206c59069afa9b43e,"{""answer"":""TRUE"",""task_group"":""BQA""}"
554,FS,991df3687aff438749af0bfaa350fb2f271576aade725ebb817ef399af1f28f2,"{""answer"":""TRUE"",""task_group"":""BQA""}"
554,AR,5b5051f3ec2b660eeefe11e595b837e5b6f386c63fce1eb6cdfb77b6615ac93b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
555,NL,f4b3eea0b0df104a6e9d9a060d8a1e57bae5969296c6ffa7f5c803f955e35785,"{""answer"":""FALSE"",""task_group"":""BQA""}"
555,FS,988385e395a2c24448878ec3511539917f6ab4e7d8b2ca07a00e40945e1769f6,"{""answer"":""FALSE"",""task_group"":""BQA""}"
555,AR,1495a005217ebe891d22f4da0dcf70b21b6f7b5a304c3b34bf114126061ffdca,"{""answer"":""FALSE"",""task_group"":""BQA""}"
556,NL,4e9c2db5f903aa68b27cd3bc76666ebdfb46b7ed00e6d3aef5068d05f8c82420,"{""answer"":""TRUE"",""task_group"":""BQA""}"
556,FS,8fae7b54b84e1516ec158c80679ffa7eb3a2b35779732ffb2b9d65bd57024d6b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
556,AR,9987bb6773a1c49c74ea5b4ef7a5321a27509db0e167c779b5a5fecc48e55981,"{""answer"":""TRUE"",""task_group"":""BQA""}"
557,NL,717dcc17cb62bc0a860a43d8197a2803e42b2d298c16e4bbcb942595133d43f5,"{""answer"":""FALSE"",""task_group"":""BQA""}"
557,FS,1eccb8c44254125aae2486ccf8a24b0ff4c5ff023c0d5e54f6d38bf198f42e7e,"{""answer"":""FALSE"",""task_group"":""BQA""}"
557,AR,3ecc36b31d0d8d6d9a9b67fa4aa5e2ce113c28fc1628b0d312f2f53e47855f27,"{""answer"":""FALSE"",""task_group"":""BQA""}"
558,NL,091353f9f8ff45ddf175924da9983d7fff75f3e9362c09079a6626be8ec835a5,"{""answer"":""TRUE"",""task_group"":""BQA""}"
558,FS,8c348ca8728f9529a1fc5095238a7382ea708f1b56ffff1b8b9c6c64e25badd2,"{""answer"":""TRUE"",""task_group"":""BQA""}"
558,AR,d1b269b1a49ecb812f814a7ad59ab19034281b471d10f537a79cdf3db169f2e6,"{""answer"":""TRUE"",""task_group"":""BQA""}"
559,NL,21a77c189361e77b957d4c00729e9129420afe3327a06bf6ca548c545b1a7c46,"{""answer"":""FALSE"",""task_group"":""BQA""}"
559,FS,61fda7f7bc15a68bdc908fc077aba3cb1ccfc02bf32ce4a021241a2f6f1fd5d8,"{""answer"":""FALSE"",""task_group"":""BQA""}"
559,AR,45f83cffee63fe23fdb64dc1f0439b8ed5d1ce8bf3682dcbefde4826fff8a6a0,"{""answer"":""FALSE"",""task_group"":""BQA""}"
560,NL,77a97b2b0e99f3d33a3dd4510a64a76bd86f80ea09a6940c26d52f92b65a348d,"{""answer"":""TRUE"",""task_group"":""BQA""}"
560,FS,b310610a75ac49e67dcf9a25c8fd7e6aac58bc6fa9eca8e073b52c19cdaeebdc,"{""answer"":""TRUE"",""task_group"":""BQA""}"
560,AR,3d165f7b1d257f6ee9089abf8b73e601843580f9640898bd3a73a23896e0bf3a,"{""answer"":""TRUE"",""task_group"":""BQA""}"
561,NL,755917da2a6250e637d233e754d2d4f6578dab3b9c385b071170eb5846cbb6b3,"{""answer"":""FALSE"",""task_group"":""BQA""}"
561,FS,4e6955cfc87cf11d3bb3e2c8432b1ceaee7f34d47e0fcaf298accf925b18289b,"{""answer"":""FALSE"",""task_group"":""BQA""}"
561,AR,100e02c4a33ae2ca8b18a539f6d7211112fa0a7d5db86b3d6a294e02550f045a,"{""answer"":""FALSE"",""task_group"":""BQA""}"
562,NL,6164e3ae44f0f690488242d4092b935ec3a70f8334b0d39ed66927fb19d82602,"{""answer"":""TRUE"",""task_group"":""BQA""}"
562,FS,1c7b5d98288954cecc59b30712c85162f042e564690d74a14d5ac6000faf0617,"{""answer"":""TRUE"",""task_group"":""BQA""}"
562,AR,03146e3b2534146a29be49100890c8e27014abb45f279329502747861aba43ce,"{""answer"":""TRUE"",""task_group"":""BQA""}"
563,NL,8f54f80f19008ce2a4b73d4bccc64ce402e4cc24433bbe1ec1e0ab6b7e0c3223,"{""answer"":""FALSE"",""task_group"":""BQA""}"
563,FS,ad541f792a890648919b28259eb4ea3207ce5dab9197abd0129bf87e7de1c32d,"{""answer"":""FALSE"",""task_group"":""BQA""}"
