ontology_scope,scope_rationale,entity_uri,entity_roles,candidate_normalized_label,final_nl_label,collision_resolved
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0FP1,formal_query_entity,U0c4d0fp1,U0c4d0fp1 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0FP2,formal_query_entity,U0c4d0fp2,U0c4d0fp2 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0L0,formal_query_entity,U0c4d0l0,U0c4d0l0 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0L1,formal_query_entity,U0c4d0l1,U0c4d0l1 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0OS7,formal_query_entity,U0c4d0os7,U0c4d0os7 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0UG,formal_query_entity,U0c4d0ug,U0c4d0ug (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0UGC1,formal_query_entity,U0c4d0ugc1,U0c4d0ugc1 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0UGC13,formal_query_entity,U0c4d0ugc13,U0c4d0ugc13 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0UGC2,formal_query_entity,U0c4d0ugc2,U0c4d0ugc2 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0UGC3,formal_query_entity,U0c4d0ugc3,U0c4d0ugc3 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0UGC5,formal_query_entity,U0c4d0ugc5,U0c4d0ugc5 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0UGC7,formal_query_entity,U0c4d0ugc7,U0c4d0ugc7 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0UGS10,formal_query_entity,U0c4d0ugs10,U0c4d0ugs10 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0UGS15,formal_query_entity,U0c4d0ugs15,U0c4d0ugs15 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0UGS19,formal_query_entity,U0c4d0ugs19,U0c4d0ugs19 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0UGS3,formal_query_entity,U0c4d0ugs3,U0c4d0ugs3 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0UGS31,formal_query_entity,U0c4d0ugs31,U0c4d0ugs31 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0UGS4,formal_query_entity,U0c4d0ugs4,U0c4d0ugs4 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0UGS6,formal_query_entity,U0c4d0ugs6,U0c4d0ugs6 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D0UGS9,formal_query_entity,U0c4d0ugs9,U0c4d0ugs9 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D1,formal_query_entity,U0c4d1,U0c4d1 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D1AP1,formal_query_entity,U0c4d1ap1,U0c4d1ap1 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D1EC36,formal_query_entity,U0c4d1ec36,U0c4d1ec36 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D1EC39,formal_query_entity,U0c4d1ec39,U0c4d1ec39 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D1EC44,formal_query_entity,U0c4d1ec44,U0c4d1ec44 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D1FP4,formal_query_entity,U0c4d1fp4,U0c4d1fp4 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D1FP8,formal_query_entity,U0c4d1fp8,U0c4d1fp8 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D1L7,formal_query_entity,U0c4d1l7,U0c4d1l7 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D1UG,formal_query_entity,U0c4d1ug,U0c4d1ug (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D1UGC1,formal_query_entity,U0c4d1ugc1,U0c4d1ugc1 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D1UGC2,formal_query_entity,U0c4d1ugc2,U0c4d1ugc2 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D1UGC22,formal_query_entity,U0c4d1ugc22,U0c4d1ugc22 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D1UGS15,formal_query_entity,U0c4d1ugs15,U0c4d1ugs15 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D1UGS23,formal_query_entity,U0c4d1ugs23,U0c4d1ugs23 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D1UGS6,formal_query_entity,U0c4d1ugs6,U0c4d1ugs6 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D1UGS7,formal_query_entity,U0c4d1ugs7,U0c4d1ugs7 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2,formal_query_entity,U0c4d2,U0c4d2 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2AP4,formal_query_entity,U0c4d2ap4,U0c4d2ap4 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2AssocP7,formal_query_entity,U0c4d2assoc P7,U0c4d2assoc P7 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2EC40,formal_query_entity,U0c4d2ec40,U0c4d2ec40 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2EC41,formal_query_entity,U0c4d2ec41,U0c4d2ec41 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2EC43,formal_query_entity,U0c4d2ec43,U0c4d2ec43 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2FP0,formal_query_entity,U0c4d2fp0,U0c4d2fp0 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2FP5,formal_query_entity,U0c4d2fp5,U0c4d2fp5 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2FP6,formal_query_entity,U0c4d2fp6,U0c4d2fp6 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2L0,formal_query_entity,U0c4d2l0,U0c4d2l0 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2UG,formal_query_entity,U0c4d2ug,U0c4d2ug (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2UGC11,formal_query_entity,U0c4d2ugc11,U0c4d2ugc11 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2UGC15,formal_query_entity,U0c4d2ugc15,U0c4d2ugc15 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2UGC22,formal_query_entity,U0c4d2ugc22,U0c4d2ugc22 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2UGC4,formal_query_entity,U0c4d2ugc4,U0c4d2ugc4 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2UGS0,formal_query_entity,U0c4d2ugs0,U0c4d2ugs0 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2UGS27,formal_query_entity,U0c4d2ugs27,U0c4d2ugs27 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2UGS29,formal_query_entity,U0c4d2ugs29,U0c4d2ugs29 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2UGS3,formal_query_entity,U0c4d2ugs3,U0c4d2ugs3 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2UGS33,formal_query_entity,U0c4d2ugs33,U0c4d2ugs33 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2UGS4,formal_query_entity,U0c4d2ugs4,U0c4d2ugs4 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0C4D2UGS6,formal_query_entity,U0c4d2ugs6,U0c4d2ugs6 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0RG0,formal_query_entity,U0rg0,U0rg0 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0RG0RA2,formal_query_entity,U0rg0ra2,U0rg0ra2 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0RG0RA3,formal_query_entity,U0rg0ra3,U0rg0ra3 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0RG0RP,formal_query_entity,U0rg0rp,U0rg0rp (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0RG2,formal_query_entity,U0rg2,U0rg2 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0RG2RA2,formal_query_entity,U0rg2ra2,U0rg2ra2 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0RG2RA4,formal_query_entity,U0rg2ra4,U0rg2ra4 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0RG5,formal_query_entity,U0rg5,U0rg5 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0RG5RA2,formal_query_entity,U0rg5ra2,U0rg5ra2 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0RG5RA3,formal_query_entity,U0rg5ra3,U0rg5ra3 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0,formal_query_entity,U0wc0,U0wc0 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0,formal_query_entity,U0wc0d0,U0wc0d0 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0AP2,formal_query_entity,U0wc0d0ap2,U0wc0d0ap2 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0AP9,formal_query_entity,U0wc0d0ap9,U0wc0d0ap9 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0AssocP4,formal_query_entity,U0wc0d0assoc P4,U0wc0d0assoc P4 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0EC25,formal_query_entity,U0wc0d0ec25,U0wc0d0ec25 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0EC30,formal_query_entity,U0wc0d0ec30,U0wc0d0ec30 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0EC32,formal_query_entity,U0wc0d0ec32,U0wc0d0ec32 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0EC35,formal_query_entity,U0wc0d0ec35,U0wc0d0ec35 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0EC36,formal_query_entity,U0wc0d0ec36,U0wc0d0ec36 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0EC38,formal_query_entity,U0wc0d0ec38,U0wc0d0ec38 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0FP7,formal_query_entity,U0wc0d0fp7,U0wc0d0fp7 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0PhDWS1,formal_query_entity,U0wc0d0ph Dws1,U0wc0d0ph Dws1 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0UG,formal_query_entity,U0wc0d0ug,U0wc0d0ug (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0UGC16,formal_query_entity,U0wc0d0ugc16,U0wc0d0ugc16 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0UGC17,formal_query_entity,U0wc0d0ugc17,U0wc0d0ugc17 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0UGC21,formal_query_entity,U0wc0d0ugc21,U0wc0d0ugc21 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0UGC9,formal_query_entity,U0wc0d0ugc9,U0wc0d0ugc9 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0UGWS18,formal_query_entity,U0wc0d0ugws18,U0wc0d0ugws18 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0UGWS24,formal_query_entity,U0wc0d0ugws24,U0wc0d0ugws24 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0UGWS3,formal_query_entity,U0wc0d0ugws3,U0wc0d0ugws3 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0UGWS34,formal_query_entity,U0wc0d0ugws34,U0wc0d0ugws34 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0UGWS43,formal_query_entity,U0wc0d0ugws43,U0wc0d0ugws43 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0UGWS8,formal_query_entity,U0wc0d0ugws8,U0wc0d0ugws8 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D0UGWS9,formal_query_entity,U0wc0d0ugws9,U0wc0d0ugws9 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D1,formal_query_entity,U0wc0d1,U0wc0d1 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D1AP2,formal_query_entity,U0wc0d1ap2,U0wc0d1ap2 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D1AP6,formal_query_entity,U0wc0d1ap6,U0wc0d1ap6 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D1AssocP3,formal_query_entity,U0wc0d1assoc P3,U0wc0d1assoc P3 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D1EC17,formal_query_entity,U0wc0d1ec17,U0wc0d1ec17 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D1EC20,formal_query_entity,U0wc0d1ec20,U0wc0d1ec20 (Genealogy),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,http://www.example.com/genealogy.owl#U0WC0D1EC24,formal_query_entity,U0wc0d1ec24,U0wc0d1ec24 (Genealogy),true
