task_id,semantic_key,dataset,hop,task,representation,model,model_id,api_provider,credential_source,input_hash,configuration_hash,status,requested_provider,requested_provider_name,canary
809,sem-v1.1-19dddc8b6c8610b3ad403fcbb0e19f66ff5441f288e90edeccde3e42f23661a6,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,6c5bdce16a49370a0e0ebf94af024126fca88ab5ff5f32fda6fb01d654f69627,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
810,sem-v1.1-6763deed5fa0210fde2a5ddc9db96b5ee5f9bb32c54e5f2b991368b5c5a71664,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,381de3a7a312a4d88b126b9aab3b2d27488c313b6d4225e4b9c6fd3519a71078,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
810,sem-v1.1-6763deed5fa0210fde2a5ddc9db96b5ee5f9bb32c54e5f2b991368b5c5a71664,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,c357f73636bb3eaba5d27215475c3d051b18b90fc3f55cacca1b832a48ce4e26,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
810,sem-v1.1-6763deed5fa0210fde2a5ddc9db96b5ee5f9bb32c54e5f2b991368b5c5a71664,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ffaae8b34b8c10ead9830170ab6a0fcf36d399f5f9da6b8df6f572179a3d8662,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
811,sem-v1.1-9daf9ca5e42417f88590c3e9c10a14634708d55fa12ecf0ae5497f09cc5e4e12,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,6dc5898d6d6c8e195d62450fa4b51e240a38d8eba8f73249020d807035a6c0df,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
811,sem-v1.1-9daf9ca5e42417f88590c3e9c10a14634708d55fa12ecf0ae5497f09cc5e4e12,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,a9e9b0a344cf1ab873fc0388a2edc45b0ee6e3e449aa0222c69203d232aa74ea,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
811,sem-v1.1-9daf9ca5e42417f88590c3e9c10a14634708d55fa12ecf0ae5497f09cc5e4e12,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,9df85fdfcd1b4e189a4b2d5b4999dccc49ee87990e69d988c1846c8835d59668,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
812,sem-v1.1-027baa86114c716215762b5229098163efcbfa4a62673eebe406d662d804d571,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,841f717628d6e847158ceebd2c36f56c927dd9cffc92a82cf8640fa0cf8b0a4f,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
812,sem-v1.1-027baa86114c716215762b5229098163efcbfa4a62673eebe406d662d804d571,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,771515b1653a177dca6d11de5c07d85c7502a688383e80282f654d9df9ad2af5,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
812,sem-v1.1-027baa86114c716215762b5229098163efcbfa4a62673eebe406d662d804d571,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,14fb298cee8a1e6e6f662028928951769bef66574eb00d17b3534ee0dd05f026,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
813,sem-v1.1-8f9e9f65869a336d42fe22de208314f110b85a758ff7cc9be785d70bb00dacbf,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,b8c39e92db0c16760a697e99b332307ba05477f443b7e353b58eb029edd8164a,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
813,sem-v1.1-8f9e9f65869a336d42fe22de208314f110b85a758ff7cc9be785d70bb00dacbf,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,04e17d60ccce114fff97fd92b7d03e672918f3be4283ed99645e0f1b1ffcd29d,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
813,sem-v1.1-8f9e9f65869a336d42fe22de208314f110b85a758ff7cc9be785d70bb00dacbf,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,390b64d21b456c068c3c89470dd6a5bf76fc8b35bfcb6450971858d2158c1e99,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
814,sem-v1.1-ade539f4daf362b040cc739a2051ac87be38ef039c9ce50b690309c674cc10c0,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,a5cf2ab20b6e52b05c63cd166d5f1e99406eaa86a11aaf323bef51b5f60f2cd3,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
814,sem-v1.1-ade539f4daf362b040cc739a2051ac87be38ef039c9ce50b690309c674cc10c0,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,d92da898ccb20c6ad7be33d34f71094bb9c637291f9ee479d832acb8e80892c6,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
814,sem-v1.1-ade539f4daf362b040cc739a2051ac87be38ef039c9ce50b690309c674cc10c0,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,be812f72b430762ecb5ab8c5a6932898fab55df3b3a66f1b4b56aeef4c696757,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
815,sem-v1.1-3893b9c4bf010516ee8941450f8a7d6201db85699a2f9daff5c1e3e24467ece7,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,a9242915b8bad9b3317c420766be2942501abe692e186383eb6206cebd9bef57,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
815,sem-v1.1-3893b9c4bf010516ee8941450f8a7d6201db85699a2f9daff5c1e3e24467ece7,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,74bf170f0c9de70bf7fb5a1ed29a6060d55c5a594913bcddeca42cb48e49abf4,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
815,sem-v1.1-3893b9c4bf010516ee8941450f8a7d6201db85699a2f9daff5c1e3e24467ece7,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ab61d39e87bcef75563ebe079a94ff5b7078173bb341925103134779bafa4e4e,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
816,sem-v1.1-d52316af05640232a839ef71bb80ee3a97106359419ff9078ac64ef51bebe7bd,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,5bc12793f11fffb2a16e633ca6f0a9faea4dae26cd9c876f70cb75045c16a05e,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
816,sem-v1.1-d52316af05640232a839ef71bb80ee3a97106359419ff9078ac64ef51bebe7bd,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,8bb6aad91def679782d5d1ff5f9cc5285d370f3c5c6ddde2cfd89c89a5b95f48,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
816,sem-v1.1-d52316af05640232a839ef71bb80ee3a97106359419ff9078ac64ef51bebe7bd,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,902dcbfbcf28d0e6f5e88b8cb173f2355db4a6661ba9d75494de33596e457b3f,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
817,sem-v1.1-9395f42d1ca71fd60059ea4db8f4cf5fe399a06a1ac3d8071a503d0cc564ee60,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,29ebc1d8ab64e8890895731950ac4b6650910c326455b273fe7e7e5a703be8de,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
817,sem-v1.1-9395f42d1ca71fd60059ea4db8f4cf5fe399a06a1ac3d8071a503d0cc564ee60,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,d9468501faecd9bffaa1d37481827152870d7499b01e615ba2befce143180ec6,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
817,sem-v1.1-9395f42d1ca71fd60059ea4db8f4cf5fe399a06a1ac3d8071a503d0cc564ee60,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,52a82f4643bc09539fd4eda1ccf33a0024a09d1daffd2c2fd262d0a37bb4d563,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
818,sem-v1.1-2a7cc2abdd810d2831b109db9ab5efc8914ca5a45d3b3275f1e4535c9315e3f6,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ab29dbf99001747defa7dc1cb572ff9a232993e7a759d7d9f2f0a29971748002,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
818,sem-v1.1-2a7cc2abdd810d2831b109db9ab5efc8914ca5a45d3b3275f1e4535c9315e3f6,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,028a7b53aa5c67f330fa9cadb72450f6f5d3657c0deab3aaa29ae37c5c1d950c,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
818,sem-v1.1-2a7cc2abdd810d2831b109db9ab5efc8914ca5a45d3b3275f1e4535c9315e3f6,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,e615d30d584981f2905b475fd0c7ea9f16dc42c8ee18f6a9a9650fa606b872f0,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
819,sem-v1.1-d258a6c827926ca8fc4beb7e3f5315b05829961c5913ec63ec06050b3b8c69cb,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,b96455759c84a291af5fa195927bce8d9ac93d2d2eb847bf56a1fb2c4bc3e6f1,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
819,sem-v1.1-d258a6c827926ca8fc4beb7e3f5315b05829961c5913ec63ec06050b3b8c69cb,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,99cbff982cd1d0f0e4e5ce89f2b50103c710bd4fbd85c8215000b40e70e5000c,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
819,sem-v1.1-d258a6c827926ca8fc4beb7e3f5315b05829961c5913ec63ec06050b3b8c69cb,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ac972796b20aa7c7e9d76b4c4635c664a3afeeffcd716894234638e6c7a2ac1d,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
820,sem-v1.1-a3b540c5552d0a5594ab0f9c61dd00b4d9997f52e65c99de7cb7df6305c56ccd,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,dee7eea16df85a01a78aa9468edd5140b615fa121f55650e92a0ceb25ee0e1f3,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
820,sem-v1.1-a3b540c5552d0a5594ab0f9c61dd00b4d9997f52e65c99de7cb7df6305c56ccd,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,5f76e25b3db8a016835eac0e9c9c5048ce1b78c36c4fc31b05204c12f370344f,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
820,sem-v1.1-a3b540c5552d0a5594ab0f9c61dd00b4d9997f52e65c99de7cb7df6305c56ccd,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,20839446ecc349cba89714b22a557324e0bab2ec80032913ce4a9932243b9eb4,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
821,sem-v1.1-aba46c85786f7640fc0d0c7fe85c66b967acd16b86ce1b6aac3db09e9485d749,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,68994198d6ba0104b2a19fea0d0277c43fce6e96675897a5bafed6c343ff7b4a,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
821,sem-v1.1-aba46c85786f7640fc0d0c7fe85c66b967acd16b86ce1b6aac3db09e9485d749,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,919a82f616635ce5c3abc9b232a4ea9a417d25ac1642ef4f4f13ba24f5541999,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
821,sem-v1.1-aba46c85786f7640fc0d0c7fe85c66b967acd16b86ce1b6aac3db09e9485d749,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ea8990427aa0833835d3f47dd845e30fc6f2a1887bdc45b8b5c0deb6e225983b,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
822,sem-v1.1-36ce0f2ed78137b0c01ffc4d0e065bca455f7a17071291a54b50559b1b1da6b9,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,0379aa6014d50ac8e71e97065f6b4c496f76e9904a81c7e20f524b806861d7b9,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
822,sem-v1.1-36ce0f2ed78137b0c01ffc4d0e065bca455f7a17071291a54b50559b1b1da6b9,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,8da5757768f9580b461718af8ddac760bfdc18f33ff6cbd2b60e23d669b681c6,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
822,sem-v1.1-36ce0f2ed78137b0c01ffc4d0e065bca455f7a17071291a54b50559b1b1da6b9,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,fc5414da16aeb74a1af69e9942cab7403b8a7b24d0421dc7ee57f06f109e4fa3,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
823,sem-v1.1-97ed606e50f5852462fb02fa3d85c87440d3ae722bf752e9b524c2c80ff0758c,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,4dbe220c91dfb9f0481ea05b6b03fa6512eaf0b20ee08674b4d54a4f266290bc,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
823,sem-v1.1-97ed606e50f5852462fb02fa3d85c87440d3ae722bf752e9b524c2c80ff0758c,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,d55dbb2de73830eda081afd36d310cfb84acd848cc3c8b8b257e2a75eed713e0,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
823,sem-v1.1-97ed606e50f5852462fb02fa3d85c87440d3ae722bf752e9b524c2c80ff0758c,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,4b20ac05c249aaac5ae3989627ae15faec45dd1b7ca58d9e3a64ebe92c5cca7e,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
824,sem-v1.1-8e35164236a11d69f2c768a9771ba7056dcd3c1bdef4780c2b23cfd8d77221b1,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,7a8e1029b78b53ba91aec809ffb20283b58ca5184137b19b6961c69fabff4c47,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
824,sem-v1.1-8e35164236a11d69f2c768a9771ba7056dcd3c1bdef4780c2b23cfd8d77221b1,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,2152d4dbf0282966cd1439ba1409537f40ebd308a9933362142289e6d162de41,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
824,sem-v1.1-8e35164236a11d69f2c768a9771ba7056dcd3c1bdef4780c2b23cfd8d77221b1,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,cb14b888fc001d21b2c1f94096267060526d7f8ce9b96df09ed2d35769d720f5,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
825,sem-v1.1-b792f200be66e9dfd0f6d080bb9326e875ebc628259426d2ad16240736d72d71,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,d815f609b090bf018518a60188d94d5e0055a61c666677718a85d8cbdad8afe5,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
825,sem-v1.1-b792f200be66e9dfd0f6d080bb9326e875ebc628259426d2ad16240736d72d71,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,99e1bf6fc258b185f5a93077a589650d9b803d7a7b2a92215c0fd211c391c712,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
825,sem-v1.1-b792f200be66e9dfd0f6d080bb9326e875ebc628259426d2ad16240736d72d71,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,0948daa3688d216808ce12bdf1bff02fae359e3f42352bdb5a6fe68831ebd7bf,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
826,sem-v1.1-0221c7ccb37d7cf1fa9f2143f9201e2a4a3e827ac5cf1d6344d215097a59be7d,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,b77fcb69f8772ae135b949d49769cdc6d742a80f526d8e3842aab437e79ef5f4,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
826,sem-v1.1-0221c7ccb37d7cf1fa9f2143f9201e2a4a3e827ac5cf1d6344d215097a59be7d,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,58d17f157c5f3529cbdbb2fcbd4b4f0a534f86eb4e58da732b6bb697b1ead4a8,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
826,sem-v1.1-0221c7ccb37d7cf1fa9f2143f9201e2a4a3e827ac5cf1d6344d215097a59be7d,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,785af565b350b81aff3149846608acb59ee4e9889f1e3ff70cba50dae95dccc7,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
827,sem-v1.1-b4acacb93c9b09473078387257d747fa3dd2af57811b28774f4156106a7e519e,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,99c97209feb5e295b677a848ab7d1495c7171c9da7f92fd15daf0daaef20b075,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
827,sem-v1.1-b4acacb93c9b09473078387257d747fa3dd2af57811b28774f4156106a7e519e,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,2b0cc2eb7229f9ed3f504631ad3c5f33a77c77320b1c63d58ee91ac86012a4fd,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
827,sem-v1.1-b4acacb93c9b09473078387257d747fa3dd2af57811b28774f4156106a7e519e,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,f9aca8a99547ff83704493ffaeb0534cd0c5709b5d91527a225e9d406aeeabc3,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
828,sem-v1.1-a45c947e16a30aa404cb337bc0351a495c3a9e6443494a936dcfdfdf874c96e4,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,aac23ad894c4ce66b8892d25fc463a9789de1c1e77912739d960d4d46d9413cf,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
828,sem-v1.1-a45c947e16a30aa404cb337bc0351a495c3a9e6443494a936dcfdfdf874c96e4,FamilyOWL,1hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,6008bc6bf78a4607184dd865079be158b55629281af2b3a652c3a3b234391978,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
828,sem-v1.1-a45c947e16a30aa404cb337bc0351a495c3a9e6443494a936dcfdfdf874c96e4,FamilyOWL,1hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,097d0acaecaa9e2932b2320051466d79760cf421545fbef7ca2dae7ea2956b2a,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
829,sem-v1.1-9ba1836ef0d4a4854dd0fb83fc2d60b601a03620cd60656c3290f0beadb7ca06,FamilyOWL,1hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,1b1a19292a8c8c71d3fc6fafa13c944b1e587ab7613f09f21c4a0be18b119c2c,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
