Task ID,Root Entity,Size of ontology TBox,Size of ontology ABox,Task Type,Answer Type,SPARQL Query,Predicate,Answer,Min Tag Length,Max Tag Length,Task ID temp,Bin_Size of ontology ABox,Bin_Min Tag Length,strata,split
1hop-Thing_caroline_bright_1845_martha_stafford_1814-martha_stafford_1814-rdf:type-MC,Thing_caroline_bright_1845,173,4,Membership,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#martha_stafford_1814> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x },rdf:type,Ancestor; DomainEntity; Person; Woman,2,5,1hop-Thing_caroline_bright_1845_martha_stafford_1814-martha_stafford_1814-rdf:type,1.0,0.0,1.0_0.0,train
1hop-Thing_caroline_bright_1845_martha_stafford_1814-martha_stafford_1814-rdf:type-BIN,Thing_caroline_bright_1845,173,4,Membership,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#martha_stafford_1814> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#DomainEntity> },rdf:type,TRUE,3,3,1hop-Thing_caroline_bright_1845_martha_stafford_1814-martha_stafford_1814-rdf:type,1.0,1.0,1.0_1.0,train
1hop-Thing_caroline_bright_1845_martha_stafford_1814-martha_stafford_1814-rdf:type-MC,Thing_caroline_bright_1845,173,4,Membership,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#martha_stafford_1814> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x },rdf:type,Ancestor; DomainEntity; Person; Woman,3,3,1hop-Thing_caroline_bright_1845_martha_stafford_1814-martha_stafford_1814-rdf:type,1.0,1.0,1.0_1.0,train
1hop-Thing_caroline_bright_1845_martha_stafford_1814-martha_stafford_1814-rdf:type-BIN,Thing_caroline_bright_1845,173,4,Membership,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#martha_stafford_1814> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Woman> },rdf:type,TRUE,2,2,1hop-Thing_caroline_bright_1845_martha_stafford_1814-martha_stafford_1814-rdf:type,1.0,0.0,1.0_0.0,train
1hop-Thing_caroline_bright_1845_martha_stafford_1814-martha_stafford_1814-rdf:type-MC,Thing_caroline_bright_1845,173,4,Membership,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#martha_stafford_1814> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x },rdf:type,Ancestor; DomainEntity; Person; Woman,2,2,1hop-Thing_caroline_bright_1845_martha_stafford_1814-martha_stafford_1814-rdf:type,1.0,0.0,1.0_0.0,train
1hop-Thing_caroline_cox_caroline_cox-caroline_cox-isSiblingOf-BIN,Thing_caroline_cox,173,6,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#caroline_cox> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#caroline_cox> },isSiblingOf,TRUE,3,3,1hop-Thing_caroline_cox_caroline_cox-caroline_cox-isSiblingOf,3.0,1.0,3.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_caroline_lavinia_tubb_1840-caroline_lavinia_tubb_1840-isFemalePartnerIn-BIN,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#caroline_lavinia_tubb_1840> <http://www.example.com/genealogy.owl#isFemalePartnerIn> <http://www.example.com/genealogy.owl#m166> },isFemalePartnerIn,TRUE,3,3,1hop-Thing_caroline_lavinia_tubb_1840_caroline_lavinia_tubb_1840-caroline_lavinia_tubb_1840-isFemalePartnerIn,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_caroline_lavinia_tubb_1840-caroline_lavinia_tubb_1840-isFemalePartnerIn-MC,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#caroline_lavinia_tubb_1840> <http://www.example.com/genealogy.owl#isFemalePartnerIn> ?x },isFemalePartnerIn,m156; m166,3,3,1hop-Thing_caroline_lavinia_tubb_1840_caroline_lavinia_tubb_1840-caroline_lavinia_tubb_1840-isFemalePartnerIn,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf-BIN,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#nellie_louise_terliven_1880> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#thomas_john_terliven_1867> },isBloodrelationOf,TRUE,3,3,1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf-MC,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#nellie_louise_terliven_1880> <http://www.example.com/genealogy.owl#isBloodrelationOf> ?x },isBloodrelationOf,caroline_martha_bright_1864; frank_terliven_1877; henry_edmund_bright_1862; james_samuel_bright_1860; katherine_emma_terliven_1871; maria_jane_terliven_1875; mary_elizabeth_terliven_1869; nellie_louise_terliven_1880; thomas_john_terliven_1867; william_robert_terliven_1873,3,3,1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_caroline_lavinia_tubb_1840-caroline_lavinia_tubb_1840-isFemalePartnerIn-BIN,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#caroline_lavinia_tubb_1840> <http://www.example.com/genealogy.owl#isFemalePartnerIn> <http://www.example.com/genealogy.owl#m156> },isFemalePartnerIn,TRUE,3,3,1hop-Thing_caroline_lavinia_tubb_1840_caroline_lavinia_tubb_1840-caroline_lavinia_tubb_1840-isFemalePartnerIn,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf-BIN,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#nellie_louise_terliven_1880> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#maria_jane_terliven_1875> },isBloodrelationOf,TRUE,3,3,1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf-BIN,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#nellie_louise_terliven_1880> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#caroline_martha_bright_1864> },isBloodrelationOf,TRUE,3,3,1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf-BIN,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#nellie_louise_terliven_1880> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#james_samuel_bright_1860> },isBloodrelationOf,TRUE,3,3,1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf-BIN,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#nellie_louise_terliven_1880> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#mary_elizabeth_terliven_1869> },isBloodrelationOf,TRUE,3,3,1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_caroline_lavinia_tubb_1840-caroline_lavinia_tubb_1840-hasAncestor-BIN,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#caroline_lavinia_tubb_1840> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#samuel_tubb_1811> },hasAncestor,TRUE,3,3,1hop-Thing_caroline_lavinia_tubb_1840_caroline_lavinia_tubb_1840-caroline_lavinia_tubb_1840-hasAncestor,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_caroline_lavinia_tubb_1840-caroline_lavinia_tubb_1840-hasAncestor-MC,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#caroline_lavinia_tubb_1840> <http://www.example.com/genealogy.owl#hasAncestor> ?x },hasAncestor,caroline_cox; samuel_tubb_1811,3,3,1hop-Thing_caroline_lavinia_tubb_1840_caroline_lavinia_tubb_1840-caroline_lavinia_tubb_1840-hasAncestor,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf-BIN,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#nellie_louise_terliven_1880> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#henry_edmund_bright_1862> },isBloodrelationOf,TRUE,3,3,1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_emma_jane_tubb_1836-emma_jane_tubb_1836-hasSister-BIN,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#emma_jane_tubb_1836> <http://www.example.com/genealogy.owl#hasSister> <http://www.example.com/genealogy.owl#caroline_lavinia_tubb_1840> },hasSister,TRUE,1,3,1hop-Thing_caroline_lavinia_tubb_1840_emma_jane_tubb_1836-emma_jane_tubb_1836-hasSister,15.0,,15.0_nan,train
1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf-BIN,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#nellie_louise_terliven_1880> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#katherine_emma_terliven_1871> },isBloodrelationOf,TRUE,3,3,1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf-BIN,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#nellie_louise_terliven_1880> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#william_robert_terliven_1873> },isBloodrelationOf,TRUE,3,3,1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_emma_jane_tubb_1836-emma_jane_tubb_1836-isSisterOf-BIN,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#emma_jane_tubb_1836> <http://www.example.com/genealogy.owl#isSisterOf> <http://www.example.com/genealogy.owl#caroline_lavinia_tubb_1840> },isSisterOf,TRUE,3,3,1hop-Thing_caroline_lavinia_tubb_1840_emma_jane_tubb_1836-emma_jane_tubb_1836-isSisterOf,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf-BIN,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#nellie_louise_terliven_1880> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#frank_terliven_1877> },isBloodrelationOf,TRUE,3,3,1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_thomas_john_terliven_1867-thomas_john_terliven_1867-isChildOf-BIN,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#thomas_john_terliven_1867> <http://www.example.com/genealogy.owl#isChildOf> <http://www.example.com/genealogy.owl#caroline_lavinia_tubb_1840> },isChildOf,TRUE,3,3,1hop-Thing_caroline_lavinia_tubb_1840_thomas_john_terliven_1867-thomas_john_terliven_1867-isChildOf,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf-BIN,Thing_caroline_lavinia_tubb_1840,173,18,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#nellie_louise_terliven_1880> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#nellie_louise_terliven_1880> },isBloodrelationOf,TRUE,3,3,1hop-Thing_caroline_lavinia_tubb_1840_nellie_louise_terliven_1880-nellie_louise_terliven_1880-isBloodrelationOf,15.0,1.0,15.0_1.0,train
1hop-Thing_caroline_steward_1853_harsley_steward_1839-harsley_steward_1839-isSiblingOf-BIN,Thing_caroline_steward_1853,173,5,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#harsley_steward_1839> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#caroline_steward_1853> },isSiblingOf,TRUE,3,4,1hop-Thing_caroline_steward_1853_harsley_steward_1839-harsley_steward_1839-isSiblingOf,2.0,1.0,2.0_1.0,train
1hop-Thing_caroline_steward_1853_harsley_steward_1839-harsley_steward_1839-isSiblingOf-MC,Thing_caroline_steward_1853,173,5,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#harsley_steward_1839> <http://www.example.com/genealogy.owl#isSiblingOf> ?x },isSiblingOf,caroline_steward_1853; harsley_steward_1839; houghton_steward_1841,3,4,1hop-Thing_caroline_steward_1853_harsley_steward_1839-harsley_steward_1839-isSiblingOf,2.0,1.0,2.0_1.0,train
1hop-Thing_catherine_steward_1863_james_steward_1830-james_steward_1830-isAncestorOf-BIN,Thing_catherine_steward_1863,173,5,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#james_steward_1830> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#catherine_steward_1863> },isAncestorOf,TRUE,3,3,1hop-Thing_catherine_steward_1863_james_steward_1830-james_steward_1830-isAncestorOf,2.0,1.0,2.0_1.0,train
1hop-Thing_celia_pinchbeck_1949_rhiannon_brown_1969-rhiannon_brown_1969-hasParent-BIN,Thing_celia_pinchbeck_1949,173,5,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#rhiannon_brown_1969> <http://www.example.com/genealogy.owl#hasParent> <http://www.example.com/genealogy.owl#celia_pinchbeck_1949> },hasParent,TRUE,3,3,1hop-Thing_celia_pinchbeck_1949_rhiannon_brown_1969-rhiannon_brown_1969-hasParent,2.0,1.0,2.0_1.0,train
1hop-Thing_celia_pinchbeck_1949_celia_pinchbeck_1949-celia_pinchbeck_1949-isPartnerIn-BIN,Thing_celia_pinchbeck_1949,173,5,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#celia_pinchbeck_1949> <http://www.example.com/genealogy.owl#isPartnerIn> <http://www.example.com/genealogy.owl#m150> },isPartnerIn,TRUE,3,3,1hop-Thing_celia_pinchbeck_1949_celia_pinchbeck_1949-celia_pinchbeck_1949-isPartnerIn,2.0,1.0,2.0_1.0,train
1hop-Thing_charles_herbert_rever_1895_mabel_rever_1897-mabel_rever_1897-hasRelation-BIN,Thing_charles_herbert_rever_1895,173,11,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mabel_rever_1897> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#margaret_grace_rever_1934> },hasRelation,TRUE,3,3,1hop-Thing_charles_herbert_rever_1895_mabel_rever_1897-mabel_rever_1897-hasRelation,8.0,1.0,8.0_1.0,train
1hop-Thing_charles_herbert_rever_1895_mabel_rever_1897-mabel_rever_1897-hasRelation-MC,Thing_charles_herbert_rever_1895,173,11,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#mabel_rever_1897> <http://www.example.com/genealogy.owl#hasRelation> ?x },hasRelation,beatrice_rever_1901; charles_herbert_rever_1895; eileen_mary_rever_1929; elizabeth_frances_jessop_1869; mabel_rever_1897; margaret_grace_rever_1934; rose_evlyn_rever_1906; vera_gertrude_rever_1904; william_rever_1870; william_stanley_rever_1899,3,3,1hop-Thing_charles_herbert_rever_1895_mabel_rever_1897-mabel_rever_1897-hasRelation,8.0,1.0,8.0_1.0,train
1hop-Thing_charles_herbert_rever_1895_eileen_mary_rever_1929-eileen_mary_rever_1929-hasRelation-BIN,Thing_charles_herbert_rever_1895,173,11,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#eileen_mary_rever_1929> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#vera_gertrude_rever_1904> },hasRelation,TRUE,3,3,1hop-Thing_charles_herbert_rever_1895_eileen_mary_rever_1929-eileen_mary_rever_1929-hasRelation,8.0,1.0,8.0_1.0,train
1hop-Thing_charles_herbert_rever_1895_eileen_mary_rever_1929-eileen_mary_rever_1929-hasRelation-MC,Thing_charles_herbert_rever_1895,173,11,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#eileen_mary_rever_1929> <http://www.example.com/genealogy.owl#hasRelation> ?x },hasRelation,beatrice_rever_1901; charles_herbert_rever_1895; eileen_mary_rever_1929; elizabeth_frances_jessop_1869; mabel_rever_1897; margaret_grace_rever_1934; rose_evlyn_rever_1906; vera_gertrude_rever_1904; william_rever_1870; william_stanley_rever_1899,3,3,1hop-Thing_charles_herbert_rever_1895_eileen_mary_rever_1929-eileen_mary_rever_1929-hasRelation,8.0,1.0,8.0_1.0,train
1hop-Thing_charles_herbert_rever_1895_eileen_mary_rever_1929-eileen_mary_rever_1929-hasRelation-BIN,Thing_charles_herbert_rever_1895,173,11,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#eileen_mary_rever_1929> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#rose_evlyn_rever_1906> },hasRelation,TRUE,3,3,1hop-Thing_charles_herbert_rever_1895_eileen_mary_rever_1929-eileen_mary_rever_1929-hasRelation,8.0,1.0,8.0_1.0,train
1hop-Thing_charles_herbert_rever_1895_eileen_mary_rever_1929-eileen_mary_rever_1929-hasRelation-BIN,Thing_charles_herbert_rever_1895,173,11,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#eileen_mary_rever_1929> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#charles_herbert_rever_1895> },hasRelation,TRUE,3,3,1hop-Thing_charles_herbert_rever_1895_eileen_mary_rever_1929-eileen_mary_rever_1929-hasRelation,8.0,1.0,8.0_1.0,train
1hop-Thing_charles_herbert_rever_1895_eileen_mary_rever_1929-eileen_mary_rever_1929-hasRelation-BIN,Thing_charles_herbert_rever_1895,173,11,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#eileen_mary_rever_1929> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#eileen_mary_rever_1929> },hasRelation,TRUE,3,3,1hop-Thing_charles_herbert_rever_1895_eileen_mary_rever_1929-eileen_mary_rever_1929-hasRelation,8.0,1.0,8.0_1.0,train
1hop-Thing_charles_herbert_rever_1895_eileen_mary_rever_1929-eileen_mary_rever_1929-hasRelation-BIN,Thing_charles_herbert_rever_1895,173,11,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#eileen_mary_rever_1929> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#margaret_grace_rever_1934> },hasRelation,TRUE,3,3,1hop-Thing_charles_herbert_rever_1895_eileen_mary_rever_1929-eileen_mary_rever_1929-hasRelation,8.0,1.0,8.0_1.0,train
1hop-Thing_charles_herbert_rever_1895_eileen_mary_rever_1929-eileen_mary_rever_1929-hasRelation-BIN,Thing_charles_herbert_rever_1895,173,11,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#eileen_mary_rever_1929> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#elizabeth_frances_jessop_1869> },hasRelation,TRUE,3,3,1hop-Thing_charles_herbert_rever_1895_eileen_mary_rever_1929-eileen_mary_rever_1929-hasRelation,8.0,1.0,8.0_1.0,train
